STATUS|SM_RECORD|CO_ITEM|LOC|SHIPDATE|SCHEDSHIPDATE|SCHEDARRIVDATE|CO_ORDERID|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|U_DMDGROUP_CODE|VL_ORDERID|LOADID|VLL_DEST|VLL_SOURCE|VLL_QTY|VLL_ITEM|ASSIGNED_PLANT|U_OVERALLSTS|P1|FIRMSW
2|42935|4055RUPLUS|4000303965|2016-02-17|2016-02-17|2016-02-17|3019528393000090|570|Z1AA|Z1|CPU|3019528393000090|3657006061000010|4000303965|USKM|570|4055RUPLUS|USKM|A|0|0
2|42938|4055RUPLUS|4000303965|2016-02-22|2016-02-22|2016-02-22|3019570187000010|570|Z1AA|Z1|CPU|3019570187000010|3657059656000010|4000303965|USKM|570|4055RUPLUS|USKM|A|0|0
2|42939|4055RUPLUS|4000303965|2016-02-23|2016-02-23|2016-02-23|3019570187000040|570|Z1AA|Z1|CPU|3019570187000040|3657059671000010|4000303965|USKM|570|4055RUPLUS|USKM|A|0|0
2|42939|4055RUPLUS|4000303965|2016-02-23|2016-02-23|2016-02-23|3019570187000050|570|Z1AA|Z1|CPU|3019570187000050|3657059675000010|4000303965|USKM|570|4055RUPLUS|USKM|A|0|0
2|43123|4055RUPLUS|4000304490|2016-02-22|2016-02-22|2016-02-22|3019317714000014|570|Z1AA|Z2|ISS|3019317714000014|3656922349000010|4000304490|USM6|570|4055RUPLUS|USM6|A|0|0
2|49418|4055RUPLUS|6100362486|2016-02-19|2016-02-18|2016-02-19|3019534571000010|540|Z1AA|Z1|CPU|3019534571000010|3657011465000010|6100362486|UT44|540|4055RUPLUS|UT44|A|0|0
2|6753|4055RUPLUS|4000105309|2016-02-17|2016-02-17|2016-02-17|3019542579000010|570|Z1AA|Z1|CPU|3019542579000010|3657022023000010|4000105309|USPF|570|4055RUPLUS|USPF|A|0|0
2|6754|4055RUPLUS|4000105309|2016-02-18|2016-02-18|2016-02-18|3019542581000010|570|Z1AA|Z1|CPU|3019542581000010|3657022026000010|4000105309|USPF|570|4055RUPLUS|USPF|A|0|0
2|6880|4055RUPLUS|4000106613|2016-02-29|2016-02-29|2016-02-29|3019482487000010|480|Z1AA|Z1|CPU|3019482487000010|3656946917000010|4000106613|USQ4|480|4055RUPLUS|USQ4|A|0|0
0|0|4055RUPLUS|4000107079|2016-02-19|2016-02-22|2016-02-22|3019540446000004|570|Z1AA|Z2|ISS|3019540446000004|3657052071000010|4000107079|US8S|570|4055RUPLUS||A|0|0
2|56620|4055RUPLUSPS|4000108308|2016-02-18|2016-02-17|2016-02-18|3019550559000001|150|Z1AA|Z2|ISS|3019550559000001|3657035552000010|4000108308|UT45|150|4055RUPLUSPS|UT45|A|0|0
2|56106|4055RUPLUS|6131659893|2016-02-17|2016-02-17|2016-02-17|3019550262000001|570|Z1AA|Z2|ISS|3019550262000001|3657046851000010|6131659893|UT2W|570|4055RUPLUS|UT2W|A|0|0
2|56146|4055RUPLUS|6131707083|2016-02-18|2016-02-18|2016-02-18|3019508874000012|570|Z1AA|Z2|ISS|3019508874000012|3657019565000010|6131707083|USE3|570|4055RUPLUS|USE3|A|0|0
2|56160|4055RUPLUS|6131756154|2016-02-18|2016-02-18|2016-02-18|3019500700000010|570|Z1AA|Z2|ISS|3019500700000010|3657056882000010|6131756154|UT43|570|4055RUPLUS|UT43|A|0|0
2|52379|4055RUPLUS|6100717870|2016-02-19|2016-02-19|2016-02-19|3019541277000010|570|Z1AA|Z2|ISS|3019541277000010|3657062395000010|6100717870|USWA|570|4055RUPLUS|USWA|A|0|0
2|52448|4055RUPLUS|6100723541|2016-02-19|2016-02-19|2016-02-19|3019566269000010|540|Z1AA|Z1|CPU|3019566269000010|3657053183000010|6100723541|USKZ|540|4055RUPLUS|USKZ|A|0|0
2|294|4055RUNEW|6100728742|2016-02-18|2016-02-17|2016-02-18|3019527850000140|570|Z1AA|Z2|ISS|3019527850000140|3657031388000010|6100728742|UT23|570|4055RUNEW|UT23|A|0|0
2|52575|4055RUPLUS|6100747589|2016-02-20|2016-02-20|2016-02-20|3019421147000110|510|Z1AA|Z2|ISS|3019421147000110|3657019649000010|6100747589|UT3C|510|4055RUPLUS|UT3C|A|0|0
2|52572|4055RUPLUS|6100747589|2016-02-17|2016-02-17|2016-02-17|3019421147000050|510|Z1AA|Z2|ISS|3019421147000050|3657050898000010|6100747589|UT3C|510|4055RUPLUS|UT3C|A|0|0
2|52572|4055RUPLUS|6100747589|2016-02-17|2016-02-17|2016-02-17|3019421147000060|510|Z1AA|Z2|ISS|3019421147000060|3657050906000010|6100747589|UT3C|510|4055RUPLUS|UT3C|A|0|0
2|52638|4055RUPLUS|6100756603|2016-02-18|2016-02-18|2016-02-18|3019526353000040|570|Z1AA|Z2|ISS|3019526353000040|3657056779000010|6100756603|USM6|570|4055RUPLUS|USM6|A|0|0
2|53914|4055RUPLUS|6101015172|2016-02-19|2016-02-19|2016-02-19|3019527379000050|570|Z1AA|Z1|CPU|3019527379000050|3657005299000010|6101015172|US8R|570|4055RUPLUS|US8R|A|0|0
0|0|4055RUPLUS|6101015172|2016-02-20|2016-02-20|2016-02-20|3019527379000180|570|Z1AA|Z1|CPU|3019527379000180|3657005311000010|6101015172|US8R|570|4055RUPLUS||A|0|0
2|53921|4055RUPLUS|6101015172|2016-02-26|2016-02-26|2016-02-26|3019568935000050|570|Z1AA|Z1|CPU|3019568935000050|3657059028000010|6101015172|US8R|570|4055RUPLUS|US8R|A|0|0
2|7923|4055RUPLUS|4000115924|2016-02-17|2016-02-17|2016-02-17|3019541928000001|285|Z1AA|Z2|ISS|3019541928000001|3657047013000010|4000115924|UT43|285|4055RUPLUS|UT43|A|0|0
2|7959|4055RUPLUS|4000116115|2016-02-18|2016-02-17|2016-02-18|3019544527000010|540|Z1AA|Z2|ISS|3019544527000010|3657051550000010|4000116115|USZM|540|4055RUPLUS|USZM|A|0|0
2|8144|4055RUPLUS|4000116979|2016-02-18|2016-02-18|2016-02-18|3019484196000080|570|Z1AA|Z2|ISS|3019484196000080|3657030421000010|4000116979|USOR|570|4055RUPLUS|USOR|A|0|0
2|8328|4055RUPLUS|4000118166|2016-02-19|2016-02-19|2016-02-19|3019556785000010|570|Z1AA|Z2|ISS|3019556785000010|3657063599000010|4000118166|USJT|570|4055RUPLUS|USJT|A|0|0
2|8334|4055RUPLUS|4000118242|2016-02-18|2016-02-18|2016-02-18|3019527405000010|570|Z1AA|Z2|ISS|3019527405000010|3657056780000010|4000118242|USGA|570|4055RUPLUS|USGA|A|0|0
2|8365|4055RUPLUS|4000118605|2016-02-22|2016-02-22|2016-02-22|3019366427000010|540|Z1AA|Z1|CPU|3019366427000010|3656883870000010|4000118605|USFK|540|4055RUPLUS|USFK|A|0|0
2|8380|4055RUPLUS|4000118686|2016-02-18|2016-02-18|2016-02-18|3019566467000001|570|Z1AA|Z2|ISS|3019566467000001|3657056188000010|4000118686|USA8|570|4055RUPLUS|USA8|A|0|0
2|8403|4055RUPLUS|4000118958|2016-02-18|2016-02-17|2016-02-18|3019566394000010|570|Z1AA|Z2|ISS|3019566394000010|3657056288000010|4000118958|USWT|570|4055RUPLUS|USWT|A|0|0
2|8445|4055RUPLUS|4000119360|2016-02-22|2016-02-22|2016-02-22|3019566133000010|384|Z1AA|Z1|CPU|3019566133000010|3657052950000010|4000119360|UT43|384|4055RUPLUS|UT43|A|0|0
2|8446|4055RUPLUS|4000119360|2016-02-24|2016-02-24|2016-02-24|3019566157000010|384|Z1AA|Z1|CPU|3019566157000010|3657052955000010|4000119360|UT43|384|4055RUPLUS|UT43|A|0|0
2|8470|4055RUPLUS|4000119513|2016-02-18|2016-02-18|2016-02-18|3019528268000004|300|Z1AA|Z2|ISS|3019528268000004|3657050439000010|4000119513|USZA|300|4055RUPLUS|USZA|A|0|0
0|0|4055RUNEW|4000120457|2016-02-17|2016-02-16|2016-02-17|3019555862000010|320|Z1AA|Z1|CPU|3019555862000010|3657040520000010|4000120457|USCE|320|4055RUNEW||A|0|0
2|8616|4055RUPLUS|4000120534|2016-02-18|2016-02-18|2016-02-18|3019572521000010|96|Z1AA|Z1|CPU|3019572521000010|3657060675000010|4000120534|UT76|96|4055RUPLUS|UT76|A|0|0
2|8678|4055RUPLUS|4000122487|2016-02-18|2016-02-18|2016-02-18|3019565361000001|570|Z1AA|Z2|ISS|3019565361000001|3657056756000010|4000122487|USWL|570|4055RUPLUS|USWL|A|0|0
2|8678|4055RUPLUS|4000122487|2016-02-18|2016-02-18|2016-02-18|3019565368000001|570|Z1AA|Z2|ISS|3019565368000001|3657063107000010|4000122487|USWL|570|4055RUPLUS|USWL|A|0|0
2|7623|4055RUPLUS|4000112833|2016-02-18|2016-02-18|2016-02-18|3019540774000010|570|Z1AA|Z2|ISS|3019540774000010|3657051919000010|4000112833|UT74|570|4055RUPLUS|UT74|A|0|0
2|7637|4055RUPLUS|4000113666|2016-02-18|2016-02-18|2016-02-18|3019526737000060|570|Z1AA|Z2|ISS|3019526737000060|3657056670000010|4000113666|USA7|570|4055RUPLUS|USA7|A|0|0
2|7692|4055RUPLUS|4000114066|2016-02-18|2016-02-18|2016-02-18|3019564091000010|540|Z1AA|Z2|ISS|3019564091000010|3657056590000010|4000114066|UT85|540|4055RUPLUS|UT85|A|0|0
2|7704|4055RUPLUS|4000114102|2016-02-19|2016-02-18|2016-02-19|3019524452000004|570|Z1AA|Z2|ISS|3019524452000004|3657056177000010|4000114102|USXG|570|4055RUPLUS|USXG|A|0|0
2|143|4055RUNEW|4000114384|2016-02-22|2016-02-21|2016-02-22|3019527416000010|280|Z1AA|Z1|CPU|3019527416000010|3657005237000010|4000114384|USCE|280|4055RUNEW|USCE|A|0|0
2|143|4055RUNEW|4000114384|2016-02-22|2016-02-21|2016-02-22|3019527446000010|280|Z1AA|Z1|CPU|3019527446000010|3657005242000010|4000114384|USCE|280|4055RUNEW|USCE|A|0|0
2|144|4055RUNEW|4000114384|2016-02-29|2016-02-28|2016-02-29|3019552252000010|280|Z1AA|Z1|CPU|3019552252000010|3657038952000010|4000114384|USCE|280|4055RUNEW|USCE|A|0|0
2|7772|4055RUPLUS|4000114681|2016-02-18|2016-02-18|2016-02-18|3019563816000010|510|Z1AA|Z2|ISS|3019563816000010|3657052056000010|4000114681|UT3C|510|4055RUPLUS|UT3C|A|0|0
2|9078|4055RUPLUS|4000124534|2016-02-26|2016-02-26|2016-02-26|3019568860000900|570|Z1AA|Z1|CPU|3019568860000900|3657059189000010|4000124534|US8X|570|4055RUPLUS|US8X|A|0|0
2|9093|4055RUPLUS|4000124570|2016-02-26|2016-02-26|2016-02-26|3019524426000010|570|Z1AA|Z1|CPU|3019524426000010|3656999691000010|4000124570|USYA|570|4055RUPLUS|USYA|A|0|0
2|9102|4055RUPLUS|4000124588|2016-02-18|2016-02-18|2016-02-18|3019550401000010|510|Z1AA|Z2|ISS|3019550401000010|3657056768000010|4000124588|USNH|510|4055RUPLUS|USNH|A|0|0
2|9144|4055RUPLUS|4000124653|2016-02-17|2016-02-17|2016-02-17|3019527815000160|570|Z1AA|Z1|CPU|3019527815000160|3657005641000010|4000124653|USLN|570|4055RUPLUS|USLN|A|0|0
2|9144|4055RUPLUS|4000124653|2016-02-17|2016-02-17|2016-02-17|3019527815000220|570|Z1AA|Z1|CPU|3019527815000220|3657005647000010|4000124653|USLN|570|4055RUPLUS|USLN|A|0|0
2|9148|4055RUPLUS|4000124653|2016-02-23|2016-02-23|2016-02-23|3019569497000150|570|Z1AA|Z1|CPU|3019569497000150|3657059198000010|4000124653|USLN|570|4055RUPLUS|USLN|A|0|0
2|9151|4055RUPLUS|4000124653|2016-02-26|2016-02-26|2016-02-26|3019569497000100|570|Z1AA|Z1|CPU|3019569497000100|3657059233000010|4000124653|USLN|570|4055RUPLUS|USLN|A|0|0
2|9243|4055RUPLUS|4000125476|2016-02-17|2016-02-17|2016-02-17|3019555530000010|570|Z1AA|Z1|CPU|3019555530000010|3657040514000010|4000125476|UT73|570|4055RUPLUS|UT73|A|0|0
2|9443|4055RUPLUS|4000129787|2016-02-17|2016-02-17|2016-02-17|3019527799000040|570|Z1AA|Z2|ISS|3019527799000040|3657039786000010|4000129787|USIK|570|4055RUPLUS|USIK|A|0|0
2|9446|4055RUPLUS|4000129787|2016-02-20|2016-02-20|2016-02-20|3019527799000330|570|Z1AA|Z2|ISS|3019527799000330|3657060559000010|4000129787|USIK|570|4055RUPLUS|USIK|A|0|0
2|9474|4055RUPLUS|4000129909|2016-02-18|2016-02-17|2016-02-18|3019523180000010|570|Z1AA|Z2|ISS|3019523180000010|3657052846000010|4000129909|USA8|570|4055RUPLUS|USA8|A|0|0
2|9713|4055RUPLUS|4000130901|2016-02-18|2016-02-18|2016-02-18|3019533542000010|510|Z1AA|Z2|ISS|3019533542000010|3657063410000010|4000130901|UT3A|510|4055RUPLUS|UT3A|A|0|0
0|0|4055RUPLUS|4000131030|2016-02-19|2016-02-19|2016-02-19|3019541559000010|570|Z1AA|Z2|ISS|3019541559000010|3657063030000010|4000131030|USE2|570|4055RUPLUS||A|0|0
2|9751|4055RUPLUS|4000131132|2016-02-18|2016-02-18|2016-02-18|3019565336000010|570|Z1AA|Z2|ISS|3019565336000010|3657061650000010|4000131132|USLN|570|4055RUPLUS|USLN|A|0|0
2|51061|4055RUPLUS|6100545191|2016-02-19|2016-02-19|2016-02-19|3019526686000100|570|Z1AA|Z1|CPU|3019526686000100|3657001562000010|6100545191|USFC|570|4055RUPLUS|USFC|A|0|0
0|0|4055RUCUST|6100545191|2016-02-19|2016-02-19|2016-02-19|3019526686000200|570|Z1AA|Z1|CPU|3019526686000200|3657001568000010|6100545191|USFC|570|4055RUCUST||A|0|0
0|0|4055RUCUST|6100545191|2016-02-25|2016-02-25|2016-02-25|3019568230000190|570|Z1AA|Z1|CPU|3019568230000190|3657054543000010|6100545191|USFC|570|4055RUCUST||A|0|0
0|0|4055RUCUST|6100545191|2016-02-25|2016-02-25|2016-02-25|3019568230000210|570|Z1AA|Z1|CPU|3019568230000210|3657054548000010|6100545191|USFC|570|4055RUCUST||A|0|0
0|0|4055RUCUST|6100545191|2016-02-26|2016-02-26|2016-02-26|3019568230000200|570|Z1AA|Z1|CPU|3019568230000200|3657054565000010|6100545191|USFC|570|4055RUCUST||A|0|0
0|0|4055RUCUST|6100545191|2016-02-26|2016-02-26|2016-02-26|3019568230000220|570|Z1AA|Z1|CPU|3019568230000220|3657054569000010|6100545191|USFC|570|4055RUCUST||A|0|0
0|0|4055RUPLUS|6100103989|2016-02-21|2016-02-21|2016-02-21|3019528310000330|570|Z1AA|Z2|ISS|3019528310000330|3657060516000010|6100103989|USYP|570|4055RUPLUS||A|0|0
2|47287|4055RUPLUS|6100214823|2016-02-27|2016-02-27|2016-02-27|3019569885000035|570|Z1AA|Z1|CPU|3019569885000035|3657059682000010|6100214823|USNQ|570|4055RUPLUS|USNQ|A|0|0
2|47315|4055RUPLUS|6100217624|2016-02-17|2016-02-17|2016-02-17|3019557211000010|540|Z1AA|Z2|ISS|3019557211000010|3657052290000010|6100217624|USYX|540|4055RUPLUS|USYX|A|0|0
2|47317|4055RUPLUS|6100217624|2016-02-17|2016-02-17|2016-02-17|3019575440000001|420|Z1AA|Z2|ISS|3019575440000001|3657064216000010|6100217624|USZR|420|4055RUPLUS|USZR|A|0|0
2|47317|4055RUPLUS|6100217624|2016-02-17|2016-02-17|2016-02-17|3019575440000004|420|Z1AA|Z2|ISS|3019575440000004|3657064910000010|6100217624|USZR|420|4055RUPLUS|USZR|A|0|0
2|47351|4055RUPLUS|6100218507|2016-02-17|2016-02-17|2016-02-17|3019526333000010|570|Z1AA|Z2|ISS|3019526333000010|3657041269000010|6100218507|USJO|570|4055RUPLUS|USJO|A|0|0
2|47374|4055RUPLUS|6100219855|2016-02-19|2016-02-19|2016-02-19|3019528069000090|570|Z1AA|Z1|CPU|3019528069000090|3657005834000010|6100219855|UT43|570|4055RUPLUS|UT43|A|0|0
2|47378|4055RUPLUS|6100219855|2016-02-24|2016-02-24|2016-02-24|3019569806000050|570|Z1AA|Z1|CPU|3019569806000050|3657059470000010|6100219855|UT43|570|4055RUPLUS|UT43|A|0|0
2|47380|4055RUPLUS|6100219855|2016-02-26|2016-02-26|2016-02-26|3019569806000100|570|Z1AA|Z1|CPU|3019569806000100|3657059500000010|6100219855|UT43|570|4055RUPLUS|UT43|A|0|0
2|47448|4055RUPLUS|6100222547|2016-02-17|2016-02-17|2016-02-17|3019557573000001|102|Z1AA|Z1|CPU|3019557573000001|3657042656000010|6100222547|USWT|102|4055RUPLUS|USWT|A|0|0
2|48860|4055RUPLUS|6100325721|2016-02-19|2016-02-19|2016-02-19|3019526486000140|570|Z1AA|Z2|ISS|3019526486000140|3657019500000010|6100325721|UT18|570|4055RUPLUS|UT18|A|0|0
2|48861|4055RUPLUS|6100325721|2016-02-20|2016-02-20|2016-02-20|3019526486000150|570|Z1AA|Z2|ISS|3019526486000150|3657019501000010|6100325721|UT18|570|4055RUPLUS|UT18|A|0|0
2|48898|4055RUPLUS|6100325847|2016-02-18|2016-02-18|2016-02-18|3019525572000120|570|Z1AA|Z2|ISS|3019525572000120|3657019818000010|6100325847|USIE|570|4055RUPLUS|USIE|A|0|0
2|48907|4055RUPLUS|6100325874|2016-02-18|2016-02-18|2016-02-18|3019565324000001|570|Z1AA|Z2|ISS|3019565324000001|3657056791000010|6100325874|USK5|570|4055RUPLUS|USK5|A|0|0
2|48932|4055RUPLUS|6100325972|2016-02-18|2016-02-17|2016-02-18|3019526743000030|570|Z1AA|Z2|ISS|3019526743000030|3657062065000010|6100325972|UT3T|570|4055RUPLUS|UT3T|A|0|0
2|50145|4055RUPLUS|6100424927|2016-02-18|2016-02-18|2016-02-18|3019527601000040|570|Z1AA|Z2|ISS|3019527601000040|3657030932000010|6100424927|USA6|570|4055RUPLUS|USA6|A|0|0
2|50145|4055RUPLUS|6100424927|2016-02-18|2016-02-18|2016-02-18|3019527601000100|570|Z1AA|Z2|ISS|3019527601000100|3657030933000010|6100424927|USA6|570|4055RUPLUS|USA6|A|0|0
2|50146|4055RUPLUS|6100424927|2016-02-19|2016-02-19|2016-02-19|3019558842000010|540|Z1AA|Z2|ISS|3019558842000010|3657063089000010|6100424927|USA6|540|4055RUPLUS|USA6|A|0|0
2|50667|4055RUPLUS|6100492390|2016-02-18|2016-02-18|2016-02-18|3019526869000210|570|Z1AA|Z1|CPU|3019526869000210|3657001868000010|6100492390|USE1|570|4055RUPLUS|USE1|A|0|0
2|50669|4055RUPLUS|6100492390|2016-02-20|2016-02-20|2016-02-20|3019526869000430|570|Z1AA|Z1|CPU|3019526869000430|3657001903000010|6100492390|USE1|570|4055RUPLUS|USE1|A|0|0
2|50669|4055RUPLUS|6100492390|2016-02-20|2016-02-20|2016-02-20|3019526869000450|570|Z1AA|Z1|CPU|3019526869000450|3657001907000010|6100492390|USE1|570|4055RUPLUS|USE1|A|0|0
2|50670|4055RUPLUS|6100492390|2016-02-21|2016-02-21|2016-02-21|3019568551000050|570|Z1AA|Z1|CPU|3019568551000050|3657054465000010|6100492390|USE1|570|4055RUPLUS|USE1|A|0|0
2|50671|4055RUPLUS|6100492390|2016-02-22|2016-02-22|2016-02-22|3019568551000010|570|Z1AA|Z1|CPU|3019568551000010|3657054489000010|6100492390|USE1|570|4055RUPLUS|USE1|A|0|0
2|50675|4055RUPLUS|6100492390|2016-02-26|2016-02-26|2016-02-26|3019568551000040|570|Z1AA|Z1|CPU|3019568551000040|3657054563000010|6100492390|USE1|570|4055RUPLUS|USE1|A|0|0
2|50666|4055RUPLUS|6100492390|2016-02-17|2016-02-17|2016-02-17|3019526869000470|570|Z1AA|Z1|CPU|3019526869000470|3657064489000010|6100492390|USE1|570|4055RUPLUS|USE1|A|0|0
2|50666|4055RUPLUS|6100492390|2016-02-17|2016-02-17|2016-02-17|3019526869000480|570|Z1AA|Z1|CPU|3019526869000480|3657064490000010|6100492390|USE1|570|4055RUPLUS|USE1|A|0|0
2|45442|4055RUPLUS|6100103989|2016-02-23|2016-02-23|2016-02-23|3019569402000680|570|Z1AA|Z1|CPU|3019569402000680|3657059626000010|6100103989|USYP|570|4055RUPLUS|USYP|A|0|0
2|11250|4055RUPLUS|4000146658|2016-02-17|2016-02-17|2016-02-17|3019528349000004|570|Z1AA|Z2|ISS|3019528349000004|3657019661000010|4000146658|UT1K|570|4055RUPLUS|UT1K|A|0|0
2|11252|4055RUPLUS|4000146658|2016-02-19|2016-02-19|2016-02-19|3019528349000008|570|Z1AA|Z2|ISS|3019528349000008|3657019665000010|4000146658|UT1K|570|4055RUPLUS|UT1K|A|0|0
2|11271|4055RUPLUS|4000146853|2016-02-17|2016-02-17|2016-02-17|3019527430000060|540|Z1AA|Z2|ISS|3019527430000060|3657047001000010|4000146853|USG8|540|4055RUPLUS|USG8|A|0|0
2|11324|4055RUPLUS|4000147248|2016-02-17|2016-02-17|2016-02-17|3019528007000230|570|Z1AA|Z1|CPU|3019528007000230|3657005806000010|4000147248|USG8|570|4055RUPLUS|USG8|A|0|0
2|11326|4055RUPLUS|4000147248|2016-02-19|2016-02-19|2016-02-19|3019528007000180|570|Z1AA|Z1|CPU|3019528007000180|3657005851000010|4000147248|USG8|570|4055RUPLUS|USG8|A|0|0
2|11327|4055RUPLUS|4000147248|2016-02-22|2016-02-22|2016-02-22|3019569776000210|570|Z1AA|Z1|CPU|3019569776000210|3657059380000010|4000147248|USG8|570|4055RUPLUS|USG8|A|0|0
2|11328|4055RUPLUS|4000147248|2016-02-23|2016-02-23|2016-02-23|3019569776000060|570|Z1AA|Z1|CPU|3019569776000060|3657059405000010|4000147248|USG8|570|4055RUPLUS|USG8|A|0|0
2|11331|4055RUPLUS|4000147248|2016-02-26|2016-02-26|2016-02-26|3019569776000350|570|Z1AA|Z1|CPU|3019569776000350|3657059491000010|4000147248|USG8|570|4055RUPLUS|USG8|A|0|0
2|11331|4055RUPLUS|4000147248|2016-02-26|2016-02-26|2016-02-26|3019569776000360|570|Z1AA|Z1|CPU|3019569776000360|3657059495000010|4000147248|USG8|570|4055RUPLUS|USG8|A|0|0
2|11764|4055RUPLUS|4000151083|2016-02-18|2016-02-18|2016-02-18|3019488580000003|570|Z1AA|Z2|ISS|3019488580000003|3657000542000010|4000151083|USB5|570|4055RUPLUS|USB5|A|0|0
2|13470|4055RUPLUS|4000162843|2016-02-18|2016-02-18|2016-02-18|3019550925000003|570|Z1AA|Z2|ISS|3019550925000003|3657033034000010|4000162843|USOA|570|4055RUPLUS|USOA|A|0|0
2|13479|4055RUPLUS|4000162844|2016-02-17|2016-02-17|2016-02-17|3019549944000004|570|Z1AA|Z2|ISS|3019549944000004|3657050268000010|4000162844|USH3|570|4055RUPLUS|USH3|A|0|0
2|13488|4055RUPLUS|4000162846|2016-02-18|2016-02-17|2016-02-18|3019532202000004|570|Z1AA|Z2|ISS|3019532202000004|3657060451000010|4000162846|UT3L|570|4055RUPLUS|UT3L|A|0|0
2|13508|4055RUPLUS|4000162848|2016-02-17|2016-02-17|2016-02-17|3019556554000010|570|Z1AA|Z2|ISS|3019556554000010|3657046840000010|4000162848|US8R|570|4055RUPLUS|US8R|A|0|0
2|50434|4055RUPLUS|6100457561|2016-02-20|2016-02-20|2016-02-20|3019527803000320|570|Z1AA|Z2|ISS|3019527803000320|3657060536000010|6100457561|USIK|570|4055RUPLUS|USIK|A|0|0
2|50444|4055RUPLUS|6100459355|2016-02-19|2016-02-19|2016-02-19|3019528082000120|570|Z1AA|Z2|ISS|3019528082000120|3657062826000010|6100459355|UT08|570|4055RUPLUS|UT08|A|0|0
2|50445|4055RUPLUS|6100459355|2016-02-20|2016-02-20|2016-02-20|3019528082000130|570|Z1AA|Z2|ISS|3019528082000130|3657062827000010|6100459355|UT08|570|4055RUPLUS|UT08|A|0|0
2|50504|4055RUPLUS|6100467685|2016-02-19|2016-02-19|2016-02-19|3019533002000010|570|Z1AA|Z2|ISS|3019533002000010|3657063077000010|6100467685|UT44|570|4055RUPLUS|UT44|A|0|0
2|51002|4055RUPLUS|6100539518|2016-02-18|2016-02-18|2016-02-18|3019556427000010|570|Z1AA|Z2|ISS|3019556427000010|3657056642000010|6100539518|USHD|570|4055RUPLUS|USHD|A|0|0
2|205|4055RUNEW|4000142938|2016-02-25|2016-02-24|2016-02-25|3019569002001240|570|Z1AA|Z2|ISS|3019569002001240|3657057162000010|4000142938|USQW|570|4055RUNEW|USQW|A|0|0
2|207|4055RUNEW|4000142938|2016-02-27|2016-02-26|2016-02-27|3019569002001260|570|Z1AA|Z2|ISS|3019569002001260|3657057169000010|4000142938|USQW|570|4055RUNEW|USQW|A|0|0
2|29|4055RUCUST|4000131782|2016-02-19|2016-02-18|2016-02-19|3019527532000340|570|Z1AA|Z2|ISS|3019527532000340|3657017354000010|4000131782|UT3C|570|4055RUCUST|UT3C|A|0|0
0|0|4055RUNEW|4000131782|2016-02-17|2016-02-16|2016-02-17|3019527532000180|570|Z1AA|Z2|ISS|3019527532000180|3657043071000010|4000131782|UT3Q|570|4055RUNEW||A|0|0
2|183|4055RUNEW|4000131782|2016-02-18|2016-02-17|2016-02-18|3019527532000050|570|Z1AA|Z2|ISS|3019527532000050|3657062560000010|4000131782|UT3Q|570|4055RUNEW|UT3Q|A|0|0
2|10165|4055RUPLUS|4000132903|2016-02-17|2016-02-17|2016-02-17|3019528301000003|570|Z1AA|Z2|ISS|3019528301000003|3657031284000010|4000132903|UT1E|570|4055RUPLUS|UT1E|A|0|0
2|58956|4055RUPLUSPS|6101017982|2016-02-18|2016-02-18|2016-02-18|3019527364000040|532|Z1AA|Z2|ISS|3019527364000040|3657013236000010|6101017982|USMZ|532|4055RUPLUSPS|USMZ|A|0|0
2|54008|4055RUPLUS|6101018446|2016-02-18|2016-02-18|2016-02-18|3019501121000010|570|Z1AA|Z1|CPU|3019501121000010|3656968386000010|6101018446|USMX|570|4055RUPLUS|USMX|A|0|0
2|54010|4055RUPLUS|6101018446|2016-02-22|2016-02-22|2016-02-22|3019501128000010|570|Z1AA|Z1|CPU|3019501128000010|3656968392000010|6101018446|USMX|570|4055RUPLUS|USMX|A|0|0
2|54009|4055RUPLUS|6101018446|2016-02-19|2016-02-19|2016-02-19|3019501124000010|570|Z1AA|Z1|CPU|3019501124000010|3656968401000010|6101018446|USMX|570|4055RUPLUS|USMX|A|0|0
2|54010|4055RUPLUS|6101018446|2016-02-22|2016-02-22|2016-02-22|3019501126000010|570|Z1AA|Z1|CPU|3019501126000010|3656968402000010|6101018446|USMX|570|4055RUPLUS|USMX|A|0|0
2|49697|4055RUPLUS|6100373713|2016-02-19|2016-02-19|2016-02-19|3019528092000280|570|Z1AA|Z2|ISS|3019528092000280|3657031637000010|6100373713|USKZ|570|4055RUPLUS|USKZ|A|0|0
2|49697|4055RUPLUS|6100373713|2016-02-19|2016-02-19|2016-02-19|3019528092000290|570|Z1AA|Z2|ISS|3019528092000290|3657031638000010|6100373713|USKZ|570|4055RUPLUS|USKZ|A|0|0
2|49698|4055RUPLUS|6100373713|2016-02-19|2016-02-19|2016-02-19|3019528092000140|570|Z1AA|Z2|ISS|3019528092000140|3657031667000010|6100373713|UT1F|570|4055RUPLUS|UT1F|A|0|0
2|49803|4055RUPLUS|6100380135|2016-02-18|2016-02-18|2016-02-18|3019526926000380|570|Z1AA|Z2|ISS|3019526926000380|3657056838000010|6100380135|UT2Q|570|4055RUPLUS|UT2Q|A|0|0
2|49803|4055RUPLUS|6100380135|2016-02-18|2016-02-18|2016-02-18|3019526926000700|570|Z1AA|Z2|ISS|3019526926000700|3657063418000010|6100380135|UT2Q|570|4055RUPLUS|UT2Q|A|0|0
