RECNUM|ITEM|DEST|SOURCE|SCHEDARRIVDATE|SM_TOTQTY|REMAINDER|VL_QTY_USED|CO_QTY_USED|P1
54931|4055RUPLUS|6101045960|USIR|2016-02-26|23.1|23.1|0|0|1
54932|4055RUPLUS|6101045960|USIR|2016-02-29|23.1|23.1|0|0|1
54933|4055RUPLUS|6101045960|USIR|2016-03-01|23.1|23.1|0|0|1
54934|4055RUPLUS|6101045979|USHD|2016-02-23|5.5|5.5|0|0|1
54935|4055RUPLUS|6101045979|USHD|2016-02-24|5.5|5.5|0|0|1
54936|4055RUPLUS|6101045979|USHD|2016-02-25|5.5|5.5|0|0|1
54937|4055RUPLUS|6101045979|USHD|2016-02-26|11|11|0|0|1
54938|4055RUPLUS|6101045979|USHD|2016-02-29|5.5|5.5|0|0|1
54939|4055RUPLUS|6101045979|USHD|2016-03-01|5.5|5.5|0|0|1
54940|4055RUPLUS|6101045997|USKM|2016-02-19|75|0|75|0|0
54941|4055RUPLUS|6101045997|USOB|2016-02-23|4.7|4.7|0|0|0
54942|4055RUPLUS|6101045997|USKM|2016-02-24|4.7|4.7|0|0|0
54943|4055RUPLUS|6101045997|USKM|2016-02-25|4.7|4.7|0|0|0
54944|4055RUPLUS|6101045997|USOB|2016-02-26|4.7|4.7|0|0|0
54945|4055RUPLUS|6101045997|USYG|2016-02-29|4.7|4.7|0|0|1
54946|4055RUPLUS|6101045997|USYG|2016-03-01|4.7|4.7|0|0|1
54947|4055RUPLUS|6101046004|UT35|2016-02-25|55.9|55.9|0|0|1
54948|4055RUPLUS|6101046004|UT35|2016-02-26|55.9|55.9|0|0|1
54949|4055RUPLUS|6101046004|UT35|2016-02-29|55.9|55.9|0|0|1
54950|4055RUPLUS|6101046004|UT35|2016-03-01|55.9|55.9|0|0|1
54951|4055RUPLUS|6101046022|USH3|2016-02-25|27.8|27.8|0|0|1
54952|4055RUPLUS|6101046022|USH3|2016-02-26|27.8|27.8|0|0|1
54953|4055RUPLUS|6101046022|USH3|2016-02-29|27.8|27.8|0|0|1
54954|4055RUPLUS|6101046022|USH3|2016-03-01|27.8|27.8|0|0|1
54955|4055RUPLUS|6101046040|USXG|2016-02-17|200|0|200|0|1
54956|4055RUPLUS|6101046040|USXG|2016-02-24|200|0|0|200|1
54957|4055RUPLUS|6101046120|USE3|2016-02-18|1710|0|1710|0|1
54958|4055RUPLUS|6101046120|USE3|2016-02-19|1140|0|1140|0|1
54959|4055RUPLUS|6101046120|US18|2016-02-20|171.54|171.54|0|0|0
54960|4055RUPLUS|6101046120|USXG|2016-02-20|968.46|398.46|0|570|0
54961|4055RUPLUS|6101046120|USKL|2016-02-22|699.93|129.93|0|570|0
54962|4055RUPLUS|6101046120|USZS|2016-02-22|440.07|440.07|0|0|0
54963|4055RUPLUS|6101046120|USXG|2016-02-23|1009.94|439.94|0|570|0
54964|4055RUPLUS|6101046120|USZS|2016-02-23|130.06|130.06|0|0|0
54965|4055RUPLUS|6101046120|USXG|2016-02-24|455.54|455.54|0|0|0
54966|4055RUPLUS|6101046120|USZS|2016-02-24|684.46|114.46|0|570|0
54967|4055RUPLUS|6101046120|USXG|2016-02-25|132|132|0|0|0
54968|4055RUPLUS|6101046120|USZS|2016-02-25|1008|438|0|570|0
54969|4055RUPLUS|6101046120|USKL|2016-02-26|1005.54|435.54|0|570|0
54970|4055RUPLUS|6101046120|USZS|2016-02-26|134.46|134.46|0|0|0
54971|4055RUPLUS|6101046665|UT45|2016-02-17|500|0|500|0|1
54972|4055RUPLUS|6101046665|UT45|2016-02-24|500|0|250|250|1
54973|4055RUPLUS|6101046674|USVI|2016-02-23|22.9|22.9|0|0|1
54974|4055RUPLUS|6101046674|USVI|2016-02-24|22.9|22.9|0|0|1
54975|4055RUPLUS|6101046674|USVI|2016-02-25|22.9|22.9|0|0|1
54976|4055RUPLUS|6101046674|USVI|2016-02-26|45.8|45.8|0|0|1
54977|4055RUPLUS|6101046674|USVI|2016-02-29|22.9|22.9|0|0|1
54978|4055RUPLUS|6101046674|USVI|2016-03-01|22.9|22.9|0|0|1
54979|4055RUPLUS|6101046709|UT40|2016-02-25|29.5|29.5|0|0|0
54980|4055RUPLUS|6101046709|UT40|2016-02-26|29.5|29.5|0|0|0
54981|4055RUPLUS|6101046709|UT40|2016-02-29|29.5|29.5|0|0|0
54982|4055RUPLUS|6101046709|UT13|2016-03-01|29.5|29.5|0|0|0
54983|4055RUPLUS|6101046727|USZA|2016-02-24|36.6|36.6|0|0|0
54984|4055RUPLUS|6101046727|USZA|2016-02-25|36.6|36.6|0|0|0
54985|4055RUPLUS|6101046727|USZR|2016-02-26|36.6|36.6|0|0|0
54986|4055RUPLUS|6101046727|USZR|2016-02-29|36.6|36.6|0|0|0
54987|4055RUPLUS|6101046727|USZR|2016-03-01|36.6|36.6|0|0|0
54988|4055RUPLUS|6101046754|USE1|2016-02-17|570|0|570|0|1
54989|4055RUPLUS|6101046754|USE1|2016-02-18|570|0|570|0|1
54990|4055RUPLUS|6101046754|USE1|2016-02-19|570|0|570|0|1
54991|4055RUPLUS|6101046754|USE1|2016-02-20|570|0|570|0|1
54992|4055RUPLUS|6101046754|USE1|2016-02-21|570|0|570|0|1
54993|4055RUPLUS|6101046754|USE1|2016-02-22|570|0|570|0|1
54994|4055RUPLUS|6101046754|USE1|2016-02-23|570|0|570|0|1
54995|4055RUPLUS|6101046754|USE1|2016-02-24|570|0|570|0|1
54996|4055RUPLUS|6101046754|USE1|2016-02-25|570|0|570|0|1
54997|4055RUPLUS|6101046754|USE1|2016-02-26|570|0|570|0|1
54998|4055RUPLUS|6101046754|USE1|2016-02-27|570|0|570|0|1
54999|4055RUPLUS|6101046772|USM6|2016-02-23|16.1|16.1|0|0|0
55000|4055RUPLUS|6101046772|USM6|2016-02-24|16.1|16.1|0|0|0
55001|4055RUPLUS|6101046772|USM6|2016-02-25|16.1|16.1|0|0|0
55002|4055RUPLUS|6101046772|USXP|2016-02-26|16.1|16.1|0|0|1
55003|4055RUPLUS|6101046772|USXP|2016-02-29|16.1|16.1|0|0|1
55004|4055RUPLUS|6101046772|USXP|2016-03-01|16.1|16.1|0|0|1
55005|4055RUPLUS|6101046932|US6D|2016-02-23|103.2|103.2|0|0|1
55006|4055RUPLUS|6101046932|US6D|2016-02-24|103.2|103.2|0|0|1
55007|4055RUPLUS|6101046932|US6D|2016-02-25|103.2|103.2|0|0|1
55008|4055RUPLUS|6101046932|US6D|2016-02-26|103.2|103.2|0|0|1
55009|4055RUPLUS|6101046932|US6D|2016-02-27|206.4|206.4|0|0|1
55010|4055RUPLUS|6101046932|USOB|2016-02-29|103.2|103.2|0|0|0
55011|4055RUPLUS|6101046932|US6D|2016-03-01|103.2|103.2|0|0|1
55012|4055RUPLUS|6101047600|USXG|2016-02-23|21.4|21.4|0|0|1
55013|4055RUPLUS|6101047600|USXG|2016-02-24|21.4|21.4|0|0|1
55014|4055RUPLUS|6101047600|USXG|2016-02-25|21.4|21.4|0|0|1
55015|4055RUPLUS|6101047600|USXG|2016-02-26|42.8|42.8|0|0|1
55016|4055RUPLUS|6101047600|USXG|2016-02-29|21.4|21.4|0|0|1
55017|4055RUPLUS|6101047600|USXG|2016-03-01|21.4|21.4|0|0|1
55018|4055RUPLUS|6101047717|USQG|2016-02-25|2.5|2.5|0|0|1
55019|4055RUPLUS|6101047717|USQG|2016-02-26|2.5|2.5|0|0|1
55020|4055RUPLUS|6101047717|USQG|2016-02-29|2.5|2.5|0|0|1
55021|4055RUPLUS|6101047717|UT13|2016-03-01|2.5|2.5|0|0|0
55022|4055RUPLUS|6101048306|USI8|2016-02-17|450|0|450|0|1
55023|4055RUPLUS|6101048306|USYL|2016-02-19|450|0|0|450|0
55024|4055RUPLUS|6101048306|USYL|2016-02-23|450|0|0|450|0
55025|4055RUPLUS|6101048306|USI8|2016-02-25|390.23|-59.77|0|450|1
55026|4055RUPLUS|6101048306|USI9|2016-02-25|59.77|59.77|0|0|0
55027|4055RUPLUS|6101048306|USI9|2016-02-29|272.56|272.56|0|0|0
55028|4055RUPLUS|6101048306|USIA|2016-02-29|177.44|177.44|0|0|0
55029|4055RUPLUS|6101048529|USKP|2016-02-17|113|113|0|0|0
55030|4055RUPLUS|6101048529|USOB|2016-02-17|457|457|0|0|0
55031|4055RUPLUS|6101048529|USOB|2016-02-23|10.6|10.6|0|0|0
55032|4055RUPLUS|6101048529|USOB|2016-02-24|10.6|10.6|0|0|0
55033|4055RUPLUS|6101048529|USOB|2016-02-25|10.6|10.6|0|0|0
55034|4055RUPLUS|6101048529|USOB|2016-02-26|10.6|10.6|0|0|0
55035|4055RUPLUS|6101048529|USOB|2016-02-29|10.6|10.6|0|0|0
55036|4055RUPLUS|6101048529|USOB|2016-03-01|10.6|10.6|0|0|0
55037|4055RUPLUS|6101048869|US1M|2016-02-22|570|0|0|570|1
55038|4055RUPLUS|6101048869|US1M|2016-02-24|570|0|0|570|1
55039|4055RUPLUS|6101048869|US1M|2016-02-26|570|0|0|570|1
55040|4055RUPLUS|6101048869|US1M|2016-02-29|570|0|0|570|1
55041|4055RUPLUS|6101048921|USH3|2016-02-17|570|0|570|0|1
55042|4055RUPLUS|6101048921|USH3|2016-02-18|570|0|570|0|1
55043|4055RUPLUS|6101048921|USH3|2016-02-22|570|0|0|570|1
55044|4055RUPLUS|6101048921|USH3|2016-02-23|570|0|0|570|1
55045|4055RUPLUS|6101048921|USH3|2016-02-24|570|0|0|570|1
55046|4055RUPLUS|6101048921|USH3|2016-02-25|570|0|0|570|1
55047|4055RUPLUS|6101048921|USH3|2016-02-26|570|0|0|570|1
55048|4055RUPLUS|6101049047|USKR|2016-02-23|2.3|2.3|0|0|0
55049|4055RUPLUS|6101049047|USKR|2016-02-24|2.3|2.3|0|0|0
55050|4055RUPLUS|6101049047|USKR|2016-02-25|2.3|2.3|0|0|0
55051|4055RUPLUS|6101049047|USKR|2016-02-26|6.9|6.9|0|0|0
55052|4055RUPLUS|6101049047|UT2W|2016-02-29|2.3|2.3|0|0|1
55053|4055RUPLUS|6101049047|UT2W|2016-03-01|2.3|2.3|0|0|1
55054|4055RUPLUS|6101049252|USKI|2016-02-23|5.7|5.7|0|0|1
55055|4055RUPLUS|6101049252|USKI|2016-02-24|5.7|5.7|0|0|1
55056|4055RUPLUS|6101049252|USKI|2016-02-25|5.7|5.7|0|0|1
55057|4055RUPLUS|6101049252|USKI|2016-02-26|5.7|5.7|0|0|1
55058|4055RUPLUS|6101049252|USRN|2016-02-27|5.7|5.7|0|0|0
55059|4055RUPLUS|6101049252|USE1|2016-02-28|5.7|5.7|0|0|0
55060|4055RUPLUS|6101049252|USRN|2016-02-29|5.7|5.7|0|0|0
55061|4055RUPLUS|6101049252|USRN|2016-03-01|5.7|5.7|0|0|0
55062|4055RUPLUS|6101050141|USE1|2016-02-23|25.9|25.9|0|0|1
55063|4055RUPLUS|6101050141|USE1|2016-02-24|25.9|25.9|0|0|1
55064|4055RUPLUS|6101050141|USE1|2016-02-25|25.9|25.9|0|0|1
55065|4055RUPLUS|6101050141|USE1|2016-02-26|25.9|25.9|0|0|1
55066|4055RUPLUS|6101050141|USE1|2016-02-27|25.9|25.9|0|0|1
55067|4055RUPLUS|6101050141|USE1|2016-02-28|25.9|25.9|0|0|1
55068|4055RUPLUS|6101050141|USWH|2016-02-29|25.9|25.9|0|0|0
55069|4055RUPLUS|6101050141|USE1|2016-03-01|25.9|25.9|0|0|1
55070|4055RUPLUS|6101050766|USA3|2016-02-18|570|0|570|0|1
55071|4055RUPLUS|6101050766|USA3|2016-02-22|570|0|570|0|1
55072|4055RUPLUS|6101050766|USA3|2016-02-25|570|0|570|0|1
55073|4055RUPLUS|6101050766|USA3|2016-02-29|570|0|570|0|1
55074|4055RUPLUS|6101050775|USIR|2016-02-25|62.6|62.6|0|0|1
55075|4055RUPLUS|6101050775|USIR|2016-02-26|62.6|62.6|0|0|1
55076|4055RUPLUS|6101050775|USIR|2016-02-29|62.6|62.6|0|0|1
55077|4055RUPLUS|6101050775|USIR|2016-03-01|62.6|62.6|0|0|1
55078|4055RUPLUS|6101050953|USQ8|2016-02-18|570|570|0|0|0
55079|4055RUPLUS|6101050953|UT73|2016-02-22|570|0|0|570|0
55080|4055RUPLUS|6101050953|USOR|2016-02-24|570|0|0|570|0
55081|4055RUPLUS|6101050953|USFC|2016-02-26|570|570|0|0|1
55082|4055RUPLUS|6101050953|USQ8|2016-03-01|570|0|0|570|0
55083|4055RUPLUS|6101050962|UT1K|2016-02-29|0.6|0.6|0|0|1
55084|4055RUPLUS|6101050962|UT1K|2016-03-01|0.6|0.6|0|0|1
55085|4055RUPLUS|6101050971|US1Q|2016-02-18|570|0|570|0|0
55086|4055RUPLUS|6101050971|USGA|2016-02-24|113.4|113.4|0|0|1
55087|4055RUPLUS|6101050971|USGA|2016-02-25|113.4|113.4|0|0|1
55088|4055RUPLUS|6101050971|USGA|2016-02-26|113.4|113.4|0|0|1
55089|4055RUPLUS|6101050971|USGA|2016-02-29|113.4|113.4|0|0|1
55090|4055RUPLUS|6101050971|USGA|2016-03-01|113.4|113.4|0|0|1
55091|4055RUPLUS|6101051113|US8Y|2016-02-25|0.2|0.2|0|0|0
55092|4055RUPLUS|6101051113|US8Y|2016-02-26|0.2|0.2|0|0|0
55093|4055RUPLUS|6101051113|US8Y|2016-02-29|0.2|0.2|0|0|0
55094|4055RUPLUS|6101051113|US8Y|2016-03-01|0.2|0.2|0|0|0
55095|4055RUPLUS|6101051177|USKR|2016-02-23|38.1|38.1|0|0|0
55096|4055RUPLUS|6101051177|USKR|2016-02-24|38.1|38.1|0|0|0
55097|4055RUPLUS|6101051177|USKR|2016-02-25|38.1|38.1|0|0|0
55098|4055RUPLUS|6101051177|USKR|2016-02-26|114.3|114.3|0|0|0
55099|4055RUPLUS|6101051177|UT2W|2016-02-29|38.1|38.1|0|0|1
55100|4055RUPLUS|6101051177|UT2W|2016-03-01|38.1|38.1|0|0|1
55101|4055RUPLUS|6101051596|USHZ|2016-02-23|1.4|1.4|0|0|0
55102|4055RUPLUS|6101051596|USHZ|2016-02-24|1.4|1.4|0|0|0
55103|4055RUPLUS|6101051596|USHZ|2016-02-25|1.4|1.4|0|0|0
58794|4055RUPLUSPS|6100485102|USQA|2016-02-26|25.2|25.2|0|0|0
58795|4055RUPLUSPS|6100485102|USQA|2016-02-29|8.4|8.4|0|0|0
58796|4055RUPLUSPS|6100485102|USQA|2016-03-01|8.4|8.4|0|0|0
58797|4055RUPLUSPS|6100487011|USNH|2016-02-17|570|0|570|0|0
58798|4055RUPLUSPS|6100487011|USNH|2016-02-19|570|570|0|0|0
58799|4055RUPLUSPS|6100487011|USIE|2016-02-22|570|0|570|0|0
58800|4055RUPLUSPS|6100492345|UT45|2016-02-23|3.6|3.6|0|0|0
58801|4055RUPLUSPS|6100492345|UT45|2016-02-24|3.6|3.6|0|0|0
58802|4055RUPLUSPS|6100492345|UT45|2016-02-25|3.6|3.6|0|0|0
58803|4055RUPLUSPS|6100492345|UT45|2016-02-26|3.6|3.6|0|0|0
58804|4055RUPLUSPS|6100492345|UT45|2016-02-29|3.6|3.6|0|0|0
58805|4055RUPLUSPS|6100492345|UT45|2016-03-01|3.6|3.6|0|0|0
58806|4055RUPLUSPS|6100516542|USQA|2016-02-23|3.6|3.6|0|0|0
58807|4055RUPLUSPS|6100516542|USQA|2016-02-24|3.6|3.6|0|0|0
58808|4055RUPLUSPS|6100516542|USQA|2016-02-25|3.6|3.6|0|0|0
58809|4055RUPLUSPS|6100516542|USQA|2016-02-26|10.8|10.8|0|0|0
58810|4055RUPLUSPS|6100516542|USQA|2016-02-29|3.6|3.6|0|0|0
58811|4055RUPLUSPS|6100516542|USQA|2016-03-01|3.6|3.6|0|0|0
58812|4055RUPLUSPS|6100528156|USVE|2016-02-23|0.6|0.6|0|0|0
58813|4055RUPLUSPS|6100528156|USVE|2016-02-24|0.6|0.6|0|0|0
58814|4055RUPLUSPS|6100528156|USVE|2016-02-25|0.6|0.6|0|0|0
58815|4055RUPLUSPS|6100528156|USVE|2016-02-26|0.6|0.6|0|0|0
58816|4055RUPLUSPS|6100528156|USVE|2016-02-29|0.6|0.6|0|0|0
58817|4055RUPLUSPS|6100528156|USVE|2016-03-01|0.6|0.6|0|0|0
58818|4055RUPLUSPS|6100528398|USZX|2016-02-23|2.3|2.3|0|0|0
58819|4055RUPLUSPS|6100528398|USZX|2016-02-24|2.3|2.3|0|0|0
58820|4055RUPLUSPS|6100528398|USZX|2016-02-25|2.3|2.3|0|0|0
58821|4055RUPLUSPS|6100528398|USZX|2016-02-26|2.3|2.3|0|0|0
58822|4055RUPLUSPS|6100528398|USZX|2016-02-29|2.3|2.3|0|0|0
58823|4055RUPLUSPS|6100528398|USZX|2016-03-01|2.3|2.3|0|0|0
58824|4055RUPLUSPS|6100529805|USIE|2016-02-23|0.8|0.8|0|0|0
58825|4055RUPLUSPS|6100529805|USIE|2016-02-24|0.8|0.8|0|0|0
58826|4055RUPLUSPS|6100529805|USIE|2016-02-25|0.8|0.8|0|0|0
58827|4055RUPLUSPS|6100529805|USIE|2016-02-26|2.4|2.4|0|0|0
58828|4055RUPLUSPS|6100529805|USIE|2016-02-29|0.8|0.8|0|0|0
58829|4055RUPLUSPS|6100529805|USIE|2016-03-01|0.8|0.8|0|0|0
58830|4055RUPLUSPS|6100544138|USVE|2016-02-18|540|0|540|0|0
58831|4055RUPLUSPS|6100544138|USVE|2016-02-25|540|0|0|540|0
58832|4055RUPLUSPS|6100550861|USHD|2016-02-23|0.8|0.8|0|0|0
58833|4055RUPLUSPS|6100550861|USHD|2016-02-24|0.8|0.8|0|0|0
58834|4055RUPLUSPS|6100550861|USHD|2016-02-25|0.8|0.8|0|0|0
58835|4055RUPLUSPS|6100550861|USHD|2016-02-26|1.6|1.6|0|0|0
58836|4055RUPLUSPS|6100550861|USHD|2016-02-29|0.8|0.8|0|0|0
58837|4055RUPLUSPS|6100550861|USHD|2016-03-01|0.8|0.8|0|0|0
58838|4055RUPLUSPS|6100574382|UT45|2016-02-18|570|0|570|0|0
58839|4055RUPLUSPS|6100574382|US6T|2016-02-23|3.4|3.4|0|0|0
58840|4055RUPLUSPS|6100574382|US6T|2016-02-24|3.4|3.4|0|0|0
58841|4055RUPLUSPS|6100574382|US6T|2016-02-25|3.4|3.4|0|0|0
58842|4055RUPLUSPS|6100574382|US6T|2016-02-26|3.4|3.4|0|0|0
58843|4055RUPLUSPS|6100574382|US6T|2016-02-29|3.4|3.4|0|0|0
58844|4055RUPLUSPS|6100574382|US6T|2016-03-01|3.4|3.4|0|0|0
58845|4055RUPLUSPS|6100574391|USVE|2016-02-23|6.6|6.6|0|0|0
58846|4055RUPLUSPS|6100574391|USVE|2016-02-24|6.6|6.6|0|0|0
58847|4055RUPLUSPS|6100574391|USVE|2016-02-25|6.6|6.6|0|0|0
58848|4055RUPLUSPS|6100574391|USVE|2016-02-26|6.6|6.6|0|0|0
58849|4055RUPLUSPS|6100574391|USVE|2016-02-29|6.6|6.6|0|0|0
58850|4055RUPLUSPS|6100574391|USVE|2016-03-01|6.6|6.6|0|0|0
58851|4055RUPLUSPS|6100616836|USMZ|2016-02-25|1.6|1.6|0|0|0
58852|4055RUPLUSPS|6100616836|USMZ|2016-02-26|1.6|1.6|0|0|0
58853|4055RUPLUSPS|6100616836|USMZ|2016-02-29|1.6|1.6|0|0|0
58854|4055RUPLUSPS|6100616836|USMZ|2016-03-01|1.6|1.6|0|0|0
58855|4055RUPLUSPS|6100623659|USMZ|2016-02-25|0.5|0.5|0|0|0
58856|4055RUPLUSPS|6100623659|USMZ|2016-02-26|0.5|0.5|0|0|0
58857|4055RUPLUSPS|6100623659|USMZ|2016-02-29|0.5|0.5|0|0|0
58858|4055RUPLUSPS|6100623659|USMZ|2016-03-01|0.5|0.5|0|0|0
58859|4055RUPLUSPS|6100624257|USVE|2016-02-23|0.1|0.1|0|0|0
58860|4055RUPLUSPS|6100624257|USVE|2016-02-24|0.1|0.1|0|0|0
58861|4055RUPLUSPS|6100624257|USVE|2016-02-25|0.1|0.1|0|0|0
58862|4055RUPLUSPS|6100624257|USVE|2016-02-26|0.1|0.1|0|0|0
58863|4055RUPLUSPS|6100624257|USVE|2016-02-29|0.1|0.1|0|0|0
58864|4055RUPLUSPS|6100624257|USVE|2016-03-01|0.1|0.1|0|0|0
58865|4055RUPLUSPS|6100632541|UT86|2016-02-29|0.5|0.5|0|0|0
58866|4055RUPLUSPS|6100632541|UT86|2016-03-01|0.5|0.5|0|0|0
58867|4055RUPLUSPS|6100667674|USQA|2016-02-23|0.8|0.8|0|0|0
58868|4055RUPLUSPS|6100667674|USQA|2016-02-24|0.8|0.8|0|0|0
58869|4055RUPLUSPS|6100667674|USQA|2016-02-25|0.8|0.8|0|0|0
58870|4055RUPLUSPS|6100667674|USQA|2016-02-26|2.4|2.4|0|0|0
58871|4055RUPLUSPS|6100667674|USQA|2016-02-29|0.8|0.8|0|0|0
58872|4055RUPLUSPS|6100667674|USQA|2016-03-01|0.8|0.8|0|0|0
58873|4055RUPLUSPS|6100676897|USIL|2016-02-23|0.1|0.1|0|0|0
58874|4055RUPLUSPS|6100676897|USIL|2016-02-24|0.1|0.1|0|0|0
58875|4055RUPLUSPS|6100676897|USIL|2016-02-25|0.1|0.1|0|0|0
58876|4055RUPLUSPS|6100676897|USIL|2016-02-26|0.3|0.3|0|0|0
58877|4055RUPLUSPS|6100676897|USIL|2016-02-29|0.1|0.1|0|0|0
58878|4055RUPLUSPS|6100676897|USIL|2016-03-01|0.1|0.1|0|0|0
58879|4055RUPLUSPS|6100699612|USRN|2016-02-23|0.1|0.1|0|0|0
58880|4055RUPLUSPS|6100699612|USRN|2016-02-24|0.1|0.1|0|0|0
58881|4055RUPLUSPS|6100699612|USRN|2016-02-25|0.1|0.1|0|0|0
58882|4055RUPLUSPS|6100699612|USRN|2016-02-26|0.1|0.1|0|0|0
58883|4055RUPLUSPS|6100699612|USRN|2016-02-27|0.1|0.1|0|0|0
58884|4055RUPLUSPS|6100699612|USRN|2016-02-28|0.1|0.1|0|0|0
58885|4055RUPLUSPS|6100699612|USVE|2016-02-29|0.1|0.1|0|0|0
58886|4055RUPLUSPS|6100699612|USVE|2016-03-01|0.1|0.1|0|0|0
58887|4055RUPLUSPS|6100706258|USZX|2016-02-23|5.4|5.4|0|0|0
58888|4055RUPLUSPS|6100706258|USZX|2016-02-24|5.4|5.4|0|0|0
58889|4055RUPLUSPS|6100706258|USZX|2016-02-25|5.4|5.4|0|0|0
58890|4055RUPLUSPS|6100706258|USZX|2016-02-26|5.4|5.4|0|0|0
58891|4055RUPLUSPS|6100706258|USZX|2016-02-29|5.4|5.4|0|0|0
58892|4055RUPLUSPS|6100706258|USZX|2016-03-01|5.4|5.4|0|0|0
58893|4055RUPLUSPS|6100706800|USVE|2016-02-23|1.4|1.4|0|0|0
58894|4055RUPLUSPS|6100706800|USVE|2016-02-24|1.4|1.4|0|0|0
58895|4055RUPLUSPS|6100706800|USVE|2016-02-25|1.4|1.4|0|0|0
58896|4055RUPLUSPS|6100706800|USVE|2016-02-26|1.4|1.4|0|0|0
58897|4055RUPLUSPS|6100706800|USVE|2016-02-29|1.4|1.4|0|0|0
58898|4055RUPLUSPS|6100706800|USVE|2016-03-01|1.4|1.4|0|0|0
58899|4055RUPLUSPS|6100724666|US6T|2016-02-23|6.8|6.8|0|0|0
58900|4055RUPLUSPS|6100724666|US6T|2016-02-24|6.8|6.8|0|0|0
58901|4055RUPLUSPS|6100724666|US6T|2016-02-25|6.8|6.8|0|0|0
58902|4055RUPLUSPS|6100724666|US6T|2016-02-26|6.8|6.8|0|0|0
58903|4055RUPLUSPS|6100724666|US6T|2016-02-27|6.8|6.8|0|0|0
58904|4055RUPLUSPS|6100724666|UT45|2016-02-29|6.8|6.8|0|0|0
58905|4055RUPLUSPS|6100724666|UT45|2016-03-01|6.8|6.8|0|0|0
58906|4055RUPLUSPS|6100733139|US8R|2016-02-26|7.2|7.2|0|0|0
58907|4055RUPLUSPS|6100733139|US8R|2016-02-27|7.2|7.2|0|0|0
58908|4055RUPLUSPS|6100733139|US8R|2016-03-01|7.2|7.2|0|0|0
58909|4055RUPLUSPS|6100745395|USMZ|2016-02-23|144|0|144|0|0
58910|4055RUPLUSPS|6100749667|USOG|2016-02-23|70|0|0|70|0
58911|4055RUPLUSPS|6100771383|US6T|2016-02-23|11|11|0|0|0
58912|4055RUPLUSPS|6100771383|US6T|2016-02-24|11|11|0|0|0
58913|4055RUPLUSPS|6100771383|US6T|2016-02-25|11|11|0|0|0
58914|4055RUPLUSPS|6100771383|US6T|2016-02-26|11|11|0|0|0
58915|4055RUPLUSPS|6100771383|UT45|2016-02-27|11|11|0|0|0
58916|4055RUPLUSPS|6100771383|US6T|2016-02-29|11|11|0|0|0
58917|4055RUPLUSPS|6100771383|US6T|2016-03-01|11|11|0|0|0
58918|4055RUPLUSPS|6100788687|US8R|2016-02-23|570|0|0|570|0
58919|4055RUPLUSPS|6100791664|USNH|2016-02-26|1.3|1.3|0|0|0
58920|4055RUPLUSPS|6100791664|USNH|2016-02-29|1.3|1.3|0|0|0
58921|4055RUPLUSPS|6100791664|USNH|2016-03-01|1.3|1.3|0|0|0
58922|4055RUPLUSPS|6101001793|UT2J|2016-02-23|0.1|0.1|0|0|0
58923|4055RUPLUSPS|6101001793|UT2J|2016-02-24|0.1|0.1|0|0|0
58924|4055RUPLUSPS|6101001793|USZX|2016-02-25|0.1|0.1|0|0|0
58925|4055RUPLUSPS|6101001793|USZX|2016-02-26|0.1|0.1|0|0|0
58926|4055RUPLUSPS|6101001793|USRN|2016-02-27|0.1|0.1|0|0|0
58927|4055RUPLUSPS|6101001793|USZX|2016-02-29|0.1|0.1|0|0|0
58928|4055RUPLUSPS|6101001793|USZX|2016-03-01|0.1|0.1|0|0|0
58929|4055RUPLUSPS|6101003461|USHD|2016-02-23|0.6|0.6|0|0|0
58930|4055RUPLUSPS|6101003461|USHD|2016-02-24|0.6|0.6|0|0|0
58931|4055RUPLUSPS|6101003461|USXY|2016-02-25|0.6|0.6|0|0|0
58932|4055RUPLUSPS|6101003461|USXY|2016-02-26|1.8|1.8|0|0|0
58933|4055RUPLUSPS|6101003461|USXY|2016-02-29|0.6|0.6|0|0|0
58934|4055RUPLUSPS|6101003461|USXY|2016-03-01|0.6|0.6|0|0|0
58935|4055RUPLUSPS|6101006716|USVE|2016-02-23|2.7|2.7|0|0|0
58936|4055RUPLUSPS|6101006716|USVE|2016-02-24|2.7|2.7|0|0|0
58937|4055RUPLUSPS|6101006716|USVE|2016-02-25|2.7|2.7|0|0|0
58938|4055RUPLUSPS|6101006716|USVE|2016-02-26|2.7|2.7|0|0|0
58939|4055RUPLUSPS|6101006716|USVE|2016-02-29|2.7|2.7|0|0|0
58940|4055RUPLUSPS|6101006716|USVE|2016-03-01|2.7|2.7|0|0|0
58941|4055RUPLUSPS|6101007975|USA3|2016-02-29|1.7|1.7|0|0|0
58942|4055RUPLUSPS|6101007975|USA3|2016-03-01|1.7|1.7|0|0|0
58943|4055RUPLUSPS|6101012549|USHD|2016-02-23|6.6|6.6|0|0|0
58944|4055RUPLUSPS|6101012549|USHD|2016-02-24|6.6|6.6|0|0|0
58945|4055RUPLUSPS|6101012549|USHD|2016-02-25|6.6|6.6|0|0|0
58946|4055RUPLUSPS|6101012549|USHD|2016-02-26|13.2|13.2|0|0|0
58947|4055RUPLUSPS|6101012549|USHD|2016-02-29|6.6|6.6|0|0|0
58948|4055RUPLUSPS|6101012549|USHD|2016-03-01|6.6|6.6|0|0|0
58949|4055RUPLUSPS|6101015172|US8R|2016-02-25|0.9|0.9|0|0|0
