STATUS|CO_ORDERID|LOADID|CO_ITEM|SOURCE|S_CITY|S_STATE|DEST|D_CITY|D_STATE|SOURCE_PC|DEST_PC|SOURCE_GEO|DEST_GEO|NEEDARRIVDATE|SCHEDARRIVDATE|NEEDSHIPDATE|SCHEDSHIPDATE|QTY|SOURCING|RUN_DATE|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|PC_SOURCE|PC_DEST|DISTANCE|COST|VALUE|INITIAL_COST|P1
2|3019593039000002|3657094197000010|4055RUPLUS|USQ4|MELROSE PARK|IL|4000072994|PECATONICA|IL|60163|61063|601|610|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|60163|61063|91|||350|1
2|3019593039000003|3657094199000010|4055RUPLUS|USQ4|MELROSE PARK|IL|4000072994|PECATONICA|IL|60163|61063|601|610|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|60163|61063|91|||350|1
2|3019599547000010|3657107396000010|4055RUPLUS|USQ4|MELROSE PARK|IL|4000073398|CHICAGO|IL|60163|60632|601|606|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60163|60632|19|||299|1
2|3019422620000010|3657102100000010|4055RUPLUS|UT2J|PICO RIVERA|CA|4000073406|SANTA FE SPRINGS|CA|90660|90670|906|906|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|90660|90670|8|||171|1
2|3019566220000010|3657112644000010|4055RUPLUS|USE2|SPRINGFIELD|MO|4000074295|MONETT|MO|65802|65708|658|657|2016-02-25|2016-02-25|2016-02-25|2016-02-25|450|ISS9DEL|2016-02-24|450|Z1AA|Z2|65802|65708|48|||321|1
1|3019609985000010||4055RUPLUS|USAS|SAINT JAMES|MO|4000074295|MONETT|MO|65559|65708|655|657|2016-03-03||2016-03-03||450|ISS2MAXDISTSRC-3ZIP|2016-02-24|450|Z1AA|Z2|65559|65708|168|ISS2MAXDISTSRC-3ZIP_USAS->4000074295-202|1.783|856|0
1|3019609965000010||4055RUPLUS|USAS|SAINT JAMES|MO|4000074295|MONETT|MO|65559|65708|655|657|2016-02-29||2016-02-29||450|ISS2MAXDISTSRC-3ZIP|2016-02-24|450|Z1AA|Z2|65559|65708|168|ISS2MAXDISTSRC-3ZIP_USAS->4000074295-202|1.783|856|0
1|3019609975000010||4055RUPLUS|USAS|SAINT JAMES|MO|4000074295|MONETT|MO|65559|65708|655|657|2016-03-01||2016-03-01||450|ISS2MAXDISTSRC-3ZIP|2016-02-24|450|Z1AA|Z2|65559|65708|168|ISS2MAXDISTSRC-3ZIP_USAS->4000074295-202|1.783|856|0
4|3019609993000010||4055RUPLUS|USVW|BENTONVILLE|AR|4000074295|MONETT|MO|72712|65708|727|657|2016-03-04||2016-03-04||450|UNUSEDSMQTY|2016-02-24|450|Z1AA|Z2|72712|65708|57|||288|0
1|3019566224000010||4055RUPLUS|USVW|BENTONVILLE|AR|4000074295|MONETT|MO|72712|65708|727|657|2016-02-26||2016-02-26||450|ISS2MAXDISTSRC-5ZIP|2016-02-24|450|Z1AA|Z2|72712|65708|57|ISS2MAXDISTSRC-5ZIP_USVW->4000074295-202|0.6|288|0
1|3019591982000010||4055RUPLUS|US1R|HOUSTON|TX|4000074415|CARROLLTON|TX|77041|75006|770|750|2016-03-02||2016-03-02||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|77041|75006|258|ISS2MAXDISTSRC-5ZIP_US1R->4000074415-202|0.729|350|0
2|3019583057000010|3657118273000010|4055RUPLUS|USKM|SALT LAKE CITY|UT|4000074493|CEDAR CITY|UT|84104|84720|841|847|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|84104|84720|255|||532|0
2|3019565383000010|3657112494000010|4055RUPLUS|US2N|BOISE|ID|4000074505|BOISE|ID|83707|83704|837|837|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|83707|83704|6|||398|1
1|3019609455000010||4055RUPLUS|USKP|SALT LAKE CITY|UT|4000074505|BOISE|ID|84104|83704|841|837|2016-02-27||2016-02-27||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|84104|83704|344|ISS2MAXDISTSRC-5ZIP_USKP->4000074505-202|2.067|992|0
1|3019609472000010||4055RUPLUS|USMX|CLACKAMAS|OR|4000074505|BOISE|ID|97015|83704|970|837|2016-03-03||2016-03-03||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|97015|83704|434|ISS2MAXDISTSRC-5ZIP_USMX->4000074505-202|1.781|855|0
4|3019609462000010||4055RUPLUS|USMX|CLACKAMAS|OR|4000074505|BOISE|ID|97015|83704|970|837|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|97015|83704|434|ISS2MAXDISTSRC-5ZIP_USMX->4000074505-202|1.781|855|0
2|3019462237000010|3657112638000010|4055RUPLUS|USYC|DUNN|NC|4000074786|FAISON|NC|28334|28341|283|283|2016-02-25|2016-02-25|2016-02-25|2016-02-25|540|ISS9DEL|2016-02-24|540|Z1AA|Z2|28334|28341|32|||499|1
1|3019564371000010||4055RUPLUS|USJS|PETERSBURG|VA|4000074786|FAISON|NC|23803|28341|238|283|2016-02-29||2016-02-29||540|ISS2MAXDISTSRC-5ZIP|2016-02-24|540|Z1AA|Z2|23803|28341|162|ISS2MAXDISTSRC-5ZIP_USJS->4000074786-202|0.99|475|0
4|3019564377000010||4055RUPLUS|USWR|SALISBURY|NC|4000074786|FAISON|NC|28147|28341|281|283|2016-03-09||2016-03-09||540|UNUSEDSMQTY|2016-02-24|540|Z1AA|Z2|28147|28341|189|||475|0
1|3019564372000010||4055RUPLUS|USYC|DUNN|NC|4000074786|FAISON|NC|28334|28341|283|283|2016-03-02||2016-03-02||540|ISS2MAXDISTSRC-5ZIP|2016-02-24|540|Z1AA|Z2|28334|28341|32|ISS2MAXDISTSRC-5ZIP_USYC->4000074786-202|0.104|499|1
4|3019564375000010||4055RUPLUS|USYC|DUNN|NC|4000074786|FAISON|NC|28334|28341|283|283|2016-03-07||2016-03-07||540|ISS2MAXDISTSRC-5ZIP|2016-02-24|540|Z1AA|Z2|28334|28341|32|ISS2MAXDISTSRC-5ZIP_USYC->4000074786-202|0.104|499|1
1|3019564373000010||4055RUPLUS|USYC|DUNN|NC|4000074786|FAISON|NC|28334|28341|283|283|2016-03-04||2016-03-04||540|ISS2MAXDISTSRC-5ZIP|2016-02-24|540|Z1AA|Z2|28334|28341|32|ISS2MAXDISTSRC-5ZIP_USYC->4000074786-202|0.104|499|1
9|3019573907000010|3657095777000010|4055RUPLUS|UT32|AURORA|IL|4000074977|DEKALB|IL|60502|60115|605|601|2016-02-24|2016-02-24|2016-02-24|2016-02-24|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|60502|60115|30|||337|0
1|3019573908000010||4055RUPLUS|UT32|AURORA|IL|4000074977|DEKALB|IL|60502|60115|605|601|2016-02-29||2016-02-29||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|60502|60115|30|ISS1EXCL_UT32->4000074977-202|0.0702|337|1
2|3019600565000003|3657106859000010|4055RUPLUS|USXP|ALBANY|GA|4000075018|STATESBORO|GA|31705|30458|317|304|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|31705|30458|188|||721|0
2|3019600565000004|3657106860000010|4055RUPLUS|USXP|ALBANY|GA|4000075018|STATESBORO|GA|31705|30458|317|304|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|31705|30458|188|||721|0
2|3019600565000005|3657106861000010|4055RUPLUS|USXP|ALBANY|GA|4000075018|STATESBORO|GA|31705|30458|317|304|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|31705|30458|188|||721|0
1|3019600565000008||4055RUPLUS|US24|DOUGLAS|GA|4000075018|STATESBORO|GA|31533|30458|315|304|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|31533|30458|108|ISS2MAXDISTSRC-5ZIP_US24->4000075018-202|0.0771|370|1
1|3019600565000009||4055RUPLUS|US24|DOUGLAS|GA|4000075018|STATESBORO|GA|31533|30458|315|304|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|31533|30458|108|ISS2MAXDISTSRC-5ZIP_US24->4000075018-202|0.0771|370|1
1|3019610933000010||4055RUPLUS|US24|DOUGLAS|GA|4000075018|STATESBORO|GA|31533|30458|315|304|2016-03-07||2016-03-07||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|31533|30458|108|ISS2MAXDISTSRC-5ZIP_US24->4000075018-202|0.0771|370|1
4|3019600565000010||4055RUPLUS|US24|DOUGLAS|GA|4000075018|STATESBORO|GA|31533|30458|315|304|2016-03-02||2016-03-02||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|31533|30458|108|ISS2MAXDISTSRC-5ZIP_US24->4000075018-202|0.0771|370|1
1|3019600565000014||4055RUPLUS|US24|DOUGLAS|GA|4000075018|STATESBORO|GA|31533|30458|315|304|2016-03-04||2016-03-04||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|31533|30458|108|ISS2MAXDISTSRC-5ZIP_US24->4000075018-202|0.0771|370|1
1|3019600565000007||4055RUPLUS|USCX|ALACHUA|FL|4000075018|STATESBORO|GA|32615|30458|326|304|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32615|30458|248|ISS2MAXDISTSRC-5ZIP_USCX->4000075018-202|0.729|350|0
1|3019600565000006||4055RUPLUS|USCX|ALACHUA|FL|4000075018|STATESBORO|GA|32615|30458|326|304|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32615|30458|248|ISS2MAXDISTSRC-5ZIP_USCX->4000075018-202|0.729|350|0
4|3019610933000030||4055RUPLUS|UST1|ORLANDO|FL|4000075018|STATESBORO|GA|32819|30458|328|304|2016-03-09||2016-03-09||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|32819|30458|330|||278|0
1|3019610933000020||4055RUPLUS|UST1|ORLANDO|FL|4000075018|STATESBORO|GA|32819|30458|328|304|2016-03-08||2016-03-08||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32819|30458|330|ISS2MAXDISTSRC-5ZIP_UST1->4000075018-202|0.579|278|0
1|3019600565000012||4055RUPLUS|USZA|JACKSONVILLE|FL|4000075018|STATESBORO|GA|32226|30458|322|304|2016-03-03||2016-03-03||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30458|174|ISS2MAXDISTSRC-5ZIP_USZA->4000075018-202|0.729|350|0
1|3019600565000011||4055RUPLUS|USZA|JACKSONVILLE|FL|4000075018|STATESBORO|GA|32226|30458|322|304|2016-03-02||2016-03-02||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30458|174|ISS2MAXDISTSRC-5ZIP_USZA->4000075018-202|0.729|350|0
4|3019600565000015||4055RUPLUS|USZA|JACKSONVILLE|FL|4000075018|STATESBORO|GA|32226|30458|322|304|2016-03-04||2016-03-04||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30458|174|ISS2MAXDISTSRC-5ZIP_USZA->4000075018-202|0.729|350|0
1|3019600565000013||4055RUPLUS|USZA|JACKSONVILLE|FL|4000075018|STATESBORO|GA|32226|30458|322|304|2016-03-03||2016-03-03||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|32226|30458|174|ISS2MAXDISTSRC-5ZIP_USZA->4000075018-202|0.729|350|0
2|3019569904000020|3657112809000010|4055RUPLUS|US8R|FORT WORTH|TX|4000075068|ROANOKE|TX|76177|76262|761|762|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|76177|76262|8|||235|1
4|3019614800000020||4055RUPLUS|US8R|FORT WORTH|TX|4000075068|ROANOKE|TX|76177|76262|761|762|2016-03-03||2016-03-03||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|76177|76262|8|ISS2MAXDISTSRC-5ZIP_US8R->4000075068-202|0.49|235|1
1|3019614800000010||4055RUPLUS|US8R|FORT WORTH|TX|4000075068|ROANOKE|TX|76177|76262|761|762|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|76177|76262|8|ISS2MAXDISTSRC-5ZIP_US8R->4000075068-202|0.49|235|1
2|3019609724000001|3657112264000010|4055RUPLUS|UT33|NORWOOD|MA|4000075422|LUDLOW|MA|02062|01056|020|010|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|02062|01056|84|||402|1
2|3019591649000010|3657118331000010|4055RUPLUS|UT45|TOLLESON|AZ|4000075440|PHOENIX|AZ|85353|85034|853|850|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|85353|85034|18|||227|1
1|3019618634000010||4055RUPLUS|UT45|TOLLESON|AZ|4000075440|PHOENIX|AZ|85353|85034|853|850|2016-03-03||2016-03-03||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|85353|85034|18|ISS2MAXDISTSRC-5ZIP_UT45->4000075440-202|0.0473|227|1
2|3019598564000002|3657096956000010|4055RUPLUS|USQ8|WATERFORD|NY|4000075621|LATHAM|NY|12188|12110|121|121|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|12188|12110|9|||332|1
9|3019590087000010|3657102268000010|4055RUPLUS|UT29|LAKELAND|FL|4000075735|TAMPA|FL|33815|33612|338|336|2016-02-24|2016-02-24|2016-02-24|2016-02-24|504|INTRANSIT|2016-02-24|504|Z1AA|Z2|33815|33612|37|||300|0
0|3019607472000010|3657117436000010|4055RUPLUS|USNE|LAKELAND|FL|4000075735|TAMPA|FL|33811|33612|338|336|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|UNMET|2016-02-24|570|Z1AA|Z2|33811|33612|100|||100|0
0|3019590089000010|3657112300000010|4055RUPLUS|USNE|LAKELAND|FL|4000075735|TAMPA|FL|33811|33612|338|336|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|UNMET|2016-02-24|570|Z1AA|Z2|33811|33612|100|||100|0
1|3019590090000010||4055RUPLUS|USM6|POMPANO BEACH|FL|4000075735|TAMPA|FL|33069|33612|330|336|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|33069|33612|241|ISS2MAXDISTSRC-5ZIP_USM6->4000075735-202|1.038|498|0
1|3019619237000010||4055RUPLUS|USM6|POMPANO BEACH|FL|4000075735|TAMPA|FL|33069|33612|330|336|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|33069|33612|241|ISS2MAXDISTSRC-5ZIP_USM6->4000075735-202|1.038|498|0
1|3019619236000010||4055RUPLUS|USM6|POMPANO BEACH|FL|4000075735|TAMPA|FL|33069|33612|330|336|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|33069|33612|241|ISS2MAXDISTSRC-5ZIP_USM6->4000075735-202|1.038|498|0
1|3019607473000010||4055RUPLUS|USM6|POMPANO BEACH|FL|4000075735|TAMPA|FL|33069|33612|330|336|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|33069|33612|241|ISS2MAXDISTSRC-5ZIP_USM6->4000075735-202|1.038|498|0
1|3019566291000010||4055RUPLUS|USHD|LAKEWOOD|WA|4000075763|SELAH|WA|98499|98942|984|989|2016-02-29||2016-02-29||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|98499|98942|162|ISSP1LANES-5ZIP_USHD->4000075763-202|0.135|648|1
2|3019527844000020|3657117399000010|4055RUPLUS|USFD|DE PERE|WI|4000075974|WAUSAU|WI|54115|54403|541|544|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|54115|54403|99|||300|1
1|3019614361000010||4055RUPLUS|USK5|NEW HOPE|MN|4000075974|WAUSAU|WI|55428|54403|554|544|2016-03-07||2016-03-07||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|55428|54403|200|ISS2MAXDISTSRC-5ZIP_USK5->4000075974-202|0.692|332|0
1|3019590602000010||4055RUPLUS|USWL|SOUTHAVEN|MS|4000076118|HUMBOLDT|TN|38671|38343|386|383|2016-03-01||2016-03-01||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|38671|38343|95|ISS1EXCL_USWL->4000076118-202|0.833|400|0
10|3019583956000010|3657097053000010|4055RUPLUS|USWL|SOUTHAVEN|MS|4000076128|BOONEVILLE|MS|38671|38829|386|388|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570| |2016-02-24|570|Z1AA|Z2|38671|38829|100|||100|0
2|3019583969000010|3657107233000010|4055RUPLUS|UT35|SOUTHAVEN|MS|4000076128|BOONEVILLE|MS|38672|38829|386|388|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|38672|38829|106|||602|1
9|3019378463000010|3657095090000010|4055RUPLUS|USYB|DUNCAN|OK|4000076947|LAWRENCE|KS|73533|66049|735|660|2016-02-24|2016-02-24|2016-02-24|2016-02-23|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|73533|66049|395|||1056|0
