A1|B1|PS_RES|PRODRATE|YIELD_QTY|ITEM|OUTPUTITEM|PRODMETH|LOC|LOC_TYPE|DESCR|STATE|MAXCAP|NUMBER_PERIODS|HOURS_AVAIL_TOTAL|HOURS_USED_TOTAL|MIN_HOURS_USED|MAX_HOURS_USED|AVG_HOURS|SIGMA_HOURS|AVG_PERCENT_UTIL|PERCENT_TOTAL_USED|HRS_DY1|HRS_DY2|HRS_DY3|HRS_DY4|HRS_DY5|HRS_DY6|HRS_DY7|HRS_DY8|HRS_DY9|HRS_DY10|HRS_DY11|HRS_DY12|HRS_DY13|HRS_DY14|MIN_QTY_PRODUCED|MAX_QTY_PRODUCED|AVG_QTY_PRODUCED|SIGMA_QTY_PRODUCED|QTYMADE_DY1|QTYMADE_DY2|QTYMADE_DY3|QTYMADE_DY4|QTYMADE_DY5|QTYMADE_DY6|QTYMADE_DY7|QTYMADE_DY8|QTYMADE_DY9|QTYMADE_DY10|QTYMADE_DY11|QTYMADE_DY12|QTYMADE_DY13|QTYMADE_DY14|AVG_PERCENT_CAPACITY_USED|STDEV_PERCENT_CAPACITY_USED|PERCENT_CAPACITY_USED|PERCENTUTIL_DY1|PERCENTUTIL_DY2|PERCENTUTIL_DY3|PERCENTUTIL_DY4|PERCENTUTIL_DY5|PERCENTUTIL_DY6|PERCENTUTIL_DY7|PERCENTUTIL_DY8|PERCENTUTIL_DY9|PERCENTUTIL_DY10|PERCENTUTIL_DY11|PERCENTUTIL_DY12|PERCENTUTIL_DY13|PERCENTUTIL_DY14|RANK
INS_4055AR@USFK|INS_4055AR@USFK|INSCAP@USFK|528|0.467|4055AR|4055AR|INS|USFK|2|Millwood - Solon 2|OH|42248|14|160|77|0|16|5.49|5.1|48.04|48.04|12.32|1.7|3.41|0|0|3.13|7.7|7.7|7.7|7.7|0|0|16|9.52|0|3945.22|1353.86|1256.66|3038.3|420.3|840.6|0|0|770.55|1898.2|1898.2|1898.2|1898.2|0|0|3945.22|2346.33|76.87|0|48.04|77.01|10.65|21.31|||19.53|48.11|48.11|48.11|48.11|||100|59.47|1
INS_4055AR@USFK|INS_4055RUPLUS@USFK|INSCAP@USFK|528|0.533|4055AR|4055RUPLUS|INS|USFK|2|Millwood - Solon 2|OH|42248|14|160|77|0|16|5.49|5.1|48.04|48.04|12.32|1.7|3.41|0|0|3.13|7.7|7.7|7.7|7.7|0|0|16|9.52|0|4502.78|1545.2|1434.27|3467.7|479.7|959.4|0|0|879.45|2166.47|2166.47|2166.47|2166.47|0|0|4502.78|2677.93|76.87|0|48.04|77.01|10.65|21.31|||19.53|48.11|48.11|48.11|48.11|||100|59.47|1
REP_4055RUPLUS@USFK|REP_4055RUPLUS@USFK|REPCAP@USFK|328|1|4055RUPLUS|4055RUPLUS|REP|USFK|2|Millwood - Solon 2|OH|26250|14|160|129|0|16|9.23|7.03|80.77|80.77|16|16|16|0|0|16|16|16|7.33|6.25|0|0|12.49|7.15|0|5248|3027.62|2307.15|5248|5248|5248|0|0|5248|5248|5248|2404.56|2050.4|0|0|4097.42|2346.33|129.23|0|80.77|100|100|100|||100|100|100|45.82|39.07|||78.08|44.71|1
INS_4055AR@USG5|INS_4055AR@USG5|INSCAP@USG5|619|0.652|4055AR|4055AR|INS|USG5|2|Total Warehousing-San Antonio|TX|49500|14|160|75|0|16|5.35|5.57|46.85|46.85|16|7.12|5.99|0|0|0|13.13|6.81|6.81|6.81|0|0|0|12.29|0|6457.41|2160.89|2249.12|6457.41|2875.32|2415.66|0|0|0|5298.34|2749.02|2749.02|2749.02|0|0|0|4958.71|74.96|0|46.85|100|44.53|37.41|||0|82.05|42.57|42.57|42.57|||0|76.79|1
INS_4055AR@USG5|INS_4055RUPLUS@USG5|INSCAP@USG5|619|0.348|4055AR|4055RUPLUS|INS|USG5|2|Total Warehousing-San Antonio|TX|49500|14|160|75|0|16|5.35|5.57|46.85|46.85|16|7.12|5.99|0|0|0|13.13|6.81|6.81|6.81|0|0|0|12.29|0|3446.59|1153.36|1200.45|3446.59|1534.68|1289.34|0|0|0|2827.95|1467.27|1467.27|1467.27|0|0|0|2646.68|74.96|0|46.85|100|44.53|37.41|||0|82.05|42.57|42.57|42.57|||0|76.79|1
REP_4055RUPLUS@USG5|REP_4055RUPLUS@USG5|REPCAP@USG5|335|1|4055RUPLUS|4055RUPLUS|REP|USG5|2|Total Warehousing-San Antonio|TX|26775|14|160|160|0|16|11.43|7.5|100|100|16|16|16|0|0|16|16|16|16|16|0|0|16|16|0|5360|3828.57|2512.81|5360|5360|5360|0|0|5360|5360|5360|5360|5360|0|0|5360|5360|160|0|100|100|100|100|||100|100|100|100|100|||100|100|1
INS_4055AR@USG8|INS_4055AR@USG8|INSCAP@USG8|648|0.462|4055AR|4055AR|INS|USG8|2|Millwood - Hamilton|OH|51819|14|160|70|0|16|4.99|5.02|43.63|43.63|16|14|4.48|0|0|5.17|4.3|4.99|4.99|4.3|0|0|9.15|2.43|0|4790.02|1492.62|1501.9|4790.02|4192.19|1339.8|0|0|1547.7|1286.53|1494.43|1494.43|1286.53|0|0|2738.87|726.17|69.8|0|43.63|100|87.52|27.97|||32.31|26.86|31.2|31.2|26.86|||57.18|15.16|1
INS_4055AR@USG8|INS_4055RUPLUS@USG8|INSCAP@USG8|648|0.538|4055AR|4055RUPLUS|INS|USG8|2|Millwood - Hamilton|OH|51819|14|160|70|0|16|4.99|5.02|43.63|43.63|16|14|4.48|0|0|5.17|4.3|4.99|4.99|4.3|0|0|9.15|2.43|0|5577.98|1738.16|1748.96|5577.98|4881.81|1560.2|0|0|1802.3|1498.17|1740.27|1740.27|1498.17|0|0|3189.43|845.63|69.8|0|43.63|100|87.52|27.97|||32.31|26.86|31.2|31.2|26.86|||57.18|15.16|1
REP_4055RUCUST@USG8|REP_4055RUCUST@USG8|REPCAP@USG8|34|1|4055RUCUST|4055RUCUST|REP|USG8|2|Millwood - Hamilton|OH|2750|14|160|145|0|16|10.36|7.81|90.63|90.63|16|16|16|0|0|16|16|16|16|16|0|0|15.63|1.38|0|544|352.17|265.4|544|544|544|0|0|544|544|544|544|544|0|0|531.31|47.03|145.01|0|90.63|100|100|100|||100|100|100|100|100|||97.67|8.64|1
REP_4055RUPLUS@USG8|REP_4055RUPLUS@USG8|REPCAP@USG8|525|1|4055RUPLUS|4055RUPLUS|REP|USG8|2|Millwood - Hamilton|OH|42000|14|160|145|0|16|10.36|7.81|90.63|90.63|16|16|16|0|0|16|16|16|16|16|0|0|15.63|1.38|0|8400|5437.87|4098.1|8400|8400|8400|0|0|8400|8400|8400|8400|8400|0|0|8204.02|726.17|145.01|0|90.63|100|100|100|||100|100|100|100|100|||97.67|8.64|1
INS_4055AR@USGA|INS_4055AR@USGA|INSCAP@USGA|875|0.755|4055AR|4055AR|INS|USGA|2|Greatwide - Dallas|TX|70000|14|160|93|0|16|6.65|5.87|58.23|58.23|16|16|12.89|0|0|11.31|6.55|6.55|6.55|6.58|0|0|9.35|1.39|0|10570|4396.26|3875.89|10570|10570|8518.67|0|0|7472.31|4327.72|4325.53|4325.53|4344.33|0|0|6177.13|916.4|93.17|0|58.23|100|100|80.59|||70.69|40.94|40.92|40.92|41.1|||58.44|8.67|1
INS_4055AR@USGA|INS_4055RUPLUS@USGA|INSCAP@USGA|875|0.245|4055AR|4055RUPLUS|INS|USGA|2|Greatwide - Dallas|TX|70000|14|160|93|0|16|6.65|5.87|58.23|58.23|16|16|12.89|0|0|11.31|6.55|6.55|6.55|6.58|0|0|9.35|1.39|0|3430|1426.6|1257.74|3430|3430|2764.34|0|0|2424.79|1404.36|1403.65|1403.65|1409.75|0|0|2004.5|297.38|93.17|0|58.23|100|100|80.59|||70.69|40.94|40.92|40.92|41.1|||58.44|8.67|1
REP_4055RUPLUS@USGA|REP_4055RUPLUS@USGA|REPCAP@USGA|1116|1|4055RUPLUS|4055RUPLUS|REP|USGA|2|Greatwide - Dallas|TX|89250|14|160|123|0|16|8.81|7.21|77.12|77.12|16|16|16|0|0|16|16|15.27|8.54|8.56|0|0|10.2|0.82|0|17856|9835.6|8050.87|17856|17856|17856|0|0|17856|17856|17040.09|9530.49|9549.29|0|0|11382.09|916.4|123.39|0|77.12|100|100|100|||100|100|95.43|53.37|53.48|||63.74|5.13|1
INS_4055AR@USGL|INS_4055AR@USGL|INSCAP@USGL|70|0.527|4055AR|4055AR|INS|USGL|2|Border Pallets - El Paso|TX|5584|14|160|105|0|16|7.53|6.38|65.91|65.91|16|14.35|5.9|0|0|16|10.18|10.18|10.18|10.18|0|0|12.5|0|0|590.24|277.89|235.3|590.24|529.23|217.53|0|0|590.24|375.49|375.49|375.49|375.49|0|0|461.28|0|105.46|0|65.91|100|89.66|36.85|||100|63.62|63.62|63.62|63.62|||78.15|0|1
INS_4055AR@USGL|INS_4055RUPLUS@USGL|INSCAP@USGL|70|0.473|4055AR|4055RUPLUS|INS|USGL|2|Border Pallets - El Paso|TX|5584|14|160|105|0|16|7.53|6.38|65.91|65.91|16|14.35|5.9|0|0|16|10.18|10.18|10.18|10.18|0|0|12.5|0|0|529.76|249.42|211.19|529.76|475|195.24|0|0|529.76|337.01|337.01|337.01|337.01|0|0|414.02|0|105.46|0|65.91|100|89.66|36.85|||100|63.62|63.62|63.62|63.62|||78.15|0|1
REP_4055RUPLUS@USGL|REP_4055RUPLUS@USGL|REPCAP@USGL|59|1|4055RUPLUS|4055RUPLUS|REP|USGL|2|Border Pallets - El Paso|TX|4752|14|160|145|0|16|10.32|7.33|90.34|90.34|10|16|16|0|0|16|16|16|16|16|0|0|16|6.54|0|944|609.15|432.48|590.24|944|944|0|0|944|944|944|944|944|0|0|944|385.8|144.54|0|90.34|62.53|100|100|||100|100|100|100|100|||100|40.87|1
INS_4055AR@USGZ|INS_4055AR@USGZ|INSCAP@USGZ|136|0.786|4055AR|4055AR|INS|USGZ|4|CHEP/Costco - West Palm Beach|FL|10908|14|160|59|0|16|4.21|4.48|36.81|36.81|3.96|1.44|6.48|0|0|16|6.41|6.15|6.15|6.15|0|0|6.15|0|0|1710.34|449.65|478.39|423.58|154.22|692.93|0|0|1710.34|685|657.25|657.25|657.25|0|0|657.25|0|58.89|0|36.81|24.77|9.02|40.51|||100|40.05|38.43|38.43|38.43|||38.43|0|1
INS_4055AR@USGZ|INS_4055RUPLUS@USGZ|INSCAP@USGZ|136|0.214|4055AR|4055RUPLUS|INS|USGZ|4|CHEP/Costco - West Palm Beach|FL|10908|14|160|59|0|16|4.21|4.48|36.81|36.81|3.96|1.44|6.48|0|0|16|6.41|6.15|6.15|6.15|0|0|6.15|0|0|465.66|122.42|130.25|115.32|41.99|188.66|0|0|465.66|186.5|178.95|178.95|178.95|0|0|178.95|0|58.89|0|36.81|24.77|9.02|40.51|||100|40.05|38.43|38.43|38.43|||38.43|0|1
INS_4055AR@USH3|INS_4055AR@USH3|INSCAP@USH3|693|0.379|4055AR|4055AR|INS|USH3|2|Millwood - Leetsdale|PA|55458|14|160|55|0|13.88|3.93|3.76|34.4|34.4|4.48|2.14|3.9|0|0|2.6|6.03|6.03|6.03|6.03|0|0|13.88|3.93|0|3646.66|1032.6|987.59|1177.17|560.92|1023.3|0|0|682.2|1583.66|1583.66|1583.66|1583.66|0|0|3646.66|1031.5|55.04|0|34.4|28.01|13.35|24.35|||16.23|37.69|37.69|37.69|37.69|||86.78|24.55|1
INS_4055AR@USH3|INS_4055RUPLUS@USH3|INSCAP@USH3|693|0.621|4055AR|4055RUPLUS|INS|USH3|2|Millwood - Leetsdale|PA|55458|14|160|55|0|13.88|3.93|3.76|34.4|34.4|4.48|2.14|3.9|0|0|2.6|6.03|6.03|6.03|6.03|0|0|13.88|3.93|0|5975.14|1691.94|1618.19|1928.83|919.08|1676.7|0|0|1117.8|2594.87|2594.87|2594.87|2594.87|0|0|5975.14|1690.13|55.04|0|34.4|28.01|13.35|24.35|||16.23|37.69|37.69|37.69|37.69|||86.78|24.55|1
REP_4055RUPLUS@USH3|REP_4055RUPLUS@USH3|REPCAP@USH3|201|1|4055RUPLUS|4055RUPLUS|REP|USH3|2|Millwood - Leetsdale|PA|16065|14|160|136|0|16|9.72|7.64|85.04|85.04|16|16|16|0|0|15.85|16|16|12.11|12.11|0|0|16|0|0|3216|1953.57|1534.87|3216|3216|3216|0|0|3186.52|3216|3216|2433.75|2433.75|0|0|3216|0|136.07|0|85.04|100|100|100|||99.08|100|100|75.68|75.68|||100|0|1
INS_4055RUPLUS@USHC|INS_4055RUPLUS@USHC|INSCAP@USHC|13|1|4055RUPLUS|4055RUPLUS|INS|USHC|2|CHEP Service Center -BH Cata??o|PR|1000|1|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
INS_4055AR@USHD|INS_4055AR@USHD|INSCAP@USHD|1135|0.597|4055AR|4055AR|INS|USHD|2|Greatwide - Lakewood|WA|90766|14|160|80|0|16|5.73|6.08|50.1|50.1|16|16|15.56|0|0|3.57|3.89|4.29|3.89|3.89|0|0|10.01|3.06|0|10841.52|3879.4|4122.37|10841.52|10841.52|10541.83|0|0|2417.85|2637.43|2906.08|2637.43|2637.43|0|0|6779.53|2071.05|80.15|0|50.1|100|100|97.24|||22.3|24.33|26.81|24.33|24.33|||62.53|19.1|1
INS_4055AR@USHD|INS_4055RUPLUS@USHD|INSCAP@USHD|1135|0.403|4055AR|4055RUPLUS|INS|USHD|2|Greatwide - Lakewood|WA|90766|14|160|80|0|16|5.73|6.08|50.1|50.1|16|16|15.56|0|0|3.57|3.89|4.29|3.89|3.89|0|0|10.01|3.06|0|7318.48|2618.76|2782.77|7318.48|7318.48|7116.17|0|0|1632.15|1780.37|1961.72|1780.37|1780.37|0|0|4576.47|1398.05|80.15|0|50.1|100|100|97.24|||22.3|24.33|26.81|24.33|24.33|||62.53|19.1|1
REP_4055RUPLUS@USHD|REP_4055RUPLUS@USHD|REPCAP@USHD|525|1|4055RUPLUS|4055RUPLUS|REP|USHD|2|Greatwide - Lakewood|WA|42000|14|160|147|0|16|10.49|7.58|91.82|91.82|16|16|16|0|0|16|16|16|16|16|0|0|14.97|3.94|0|8400|5509.37|3976.92|8400|8400|8400|0|0|8400|8400|8400|8400|8400|0|0|7860.13|2071.05|146.92|0|91.82|100|100|100|||100|100|100|100|100|||93.57|24.66|1
INS_4055AR@USHE|INS_4055AR@USHE|INSCAP@USHE|252|0.641|4055AR|4055AR|INS|USHE|4|AJV Transport/Toa Baja|PR|20135|14|160|29|0|6.04|2.05|1.82|17.95|17.95|2.05|2.05|2.05|0|0|6.04|2.6|2.6|2.6|2.6|0|0|4.96|1.18|0|975.03|331.45|294.24|331.46|331.46|331.46|0|0|975.03|419.53|419.53|419.53|419.53|0|0|801.7|191.08|28.73|0|17.95|12.82|12.82|12.82|||37.73|16.23|16.23|16.23|16.23|||31.02|7.39|1
INS_4055AR@USHE|INS_4055RUPLUS@USHE|INSCAP@USHE|252|0.359|4055AR|4055RUPLUS|INS|USHE|4|AJV Transport/Toa Baja|PR|20135|14|160|29|0|6.04|2.05|1.82|17.95|17.95|2.05|2.05|2.05|0|0|6.04|2.6|2.6|2.6|2.6|0|0|4.96|1.18|0|546.07|185.63|164.79|185.64|185.64|185.64|0|0|546.07|234.97|234.97|234.97|234.97|0|0|449|107.02|28.73|0|17.95|12.82|12.82|12.82|||37.73|16.23|16.23|16.23|16.23|||31.02|7.39|1
INS_4055AR@USHN|INS_4055AR@USHN|INSCAP@USHN|162|0.5|4055AR|4055AR|INS|USHN|4|CHEP - Beaver Dam|WI|12960|14|160|50|0|13.66|3.54|3.7|30.94|30.94|3.39|3.39|3.39|0|0|13.66|5.14|5.14|5.14|5.14|0|0|5.14|0|0|1106.6|286.45|299.66|274.5|274.5|274.5|0|0|1106.6|416.05|416.05|416.05|416.05|0|0|416.05|0|49.51|0|30.94|21.18|21.18|21.18|||85.39|32.1|32.1|32.1|32.1|||32.1|0|1
INS_4055AR@USHN|INS_4055RUPLUS@USHN|INSCAP@USHN|162|0.5|4055AR|4055RUPLUS|INS|USHN|4|CHEP - Beaver Dam|WI|12960|14|160|50|0|13.66|3.54|3.7|30.94|30.94|3.39|3.39|3.39|0|0|13.66|5.14|5.14|5.14|5.14|0|0|5.14|0|0|1106.6|286.45|299.66|274.5|274.5|274.5|0|0|1106.6|416.05|416.05|416.05|416.05|0|0|416.05|0|49.51|0|30.94|21.18|21.18|21.18|||85.39|32.1|32.1|32.1|32.1|||32.1|0|1
INS_4055AR@USHO|INS_4055AR@USHO|INSCAP@USHO|88|1|4055AR|4055AR|INS|USHO|4|CHEP - Bedford|PA|7020|14|160|19|0|5.1|1.33|1.36|11.66|11.66|1.64|1.64|1.64|0|0|5.1|1.73|1.73|1.73|1.73|0|0|1.73|0|0|448.5|117.27|119.85|144.1|144.1|144.1|0|0|448.5|152.2|152.2|152.2|152.2|0|0|152.2|0|18.66|0|11.66|10.23|10.23|10.23|||31.85|10.81|10.81|10.81|10.81|||10.81|0|1
INS_4055AR@USHP|INS_4055AR@USHP|INSCAP@USHP|464|0.784|4055AR|4055AR|INS|USHP|4|CHEP - Coldwater|MI|37152|14|160|81|0|16|5.78|5.14|50.6|50.6|8|8|8|0|0|16|12.98|7|7|7|0|0|7|0|0|5820.42|2103.51|1871.35|2908.64|2908.64|2908.64|0|0|5820.42|4723.05|2544.94|2544.94|2544.94|0|0|2544.94|0|80.95|0|50.6|49.97|49.97|49.97|||100|81.15|43.72|43.72|43.72|||43.72|0|1
INS_4055AR@USHP|INS_4055RUPLUS@USHP|INSCAP@USHP|464|0.216|4055AR|4055RUPLUS|INS|USHP|4|CHEP - Coldwater|MI|37152|14|160|81|0|16|5.78|5.14|50.6|50.6|8|8|8|0|0|16|12.98|7|7|7|0|0|7|0|0|1603.58|579.54|515.58|801.36|801.36|801.36|0|0|1603.58|1301.25|701.16|701.16|701.16|0|0|701.16|0|80.95|0|50.6|49.97|49.97|49.97|||100|81.15|43.72|43.72|43.72|||43.72|0|1
INS_4055AR@USHQ|INS_4055AR@USHQ|INSCAP@USHQ|7|1|4055AR|4055AR|INS|USHQ|4|CHEP - Garrett|IN|568|14|160|141|0|16|10.04|7.09|87.81|87.81|9.5|9.5|9.5|0|0|16|16|16|16|16|0|0|16|16|0|112|70.25|49.6|66.5|66.5|66.5|0|0|112|112|112|112|112|0|0|112|112|140.5|0|87.81|59.38|59.38|59.38|||100|100|100|100|100|||100|100|1
INS_4055AR@USHR|INS_4055AR@USHR|INSCAP@USHR|88|1|4055AR|4055AR|INS|USHR|4|CHEP - Gas City|IN|7020|14|160|97|0|16|6.91|6.17|60.48|60.48|6.67|6.67|6.67|0|0|16|16|14.72|10.01|10.01|0|0|10.01|0|0|1408|608.26|542.53|586.8|586.8|586.8|0|0|1408|1408|1295.6|881.2|881.2|0|0|881.2|0|96.77|0|60.48|41.68|41.68|41.68|||100|100|92.02|62.59|62.59|||62.59|0|1
INS_4055AR@USHS|INS_4055AR@USHS|INSCAP@USHS|7|1|4055AR|4055AR|INS|USHS|4|CHEP - Gordonsville|VA|570|14|160|11|0|3.14|0.79|0.98|6.92|6.92|0.14|0.14|0.14|0|0|3.14|1.5|1.5|1.5|1.5|0|0|1.5|0|0|22|5.54|6.85|1|1|1|0|0|22|10.5|10.5|10.5|10.5|0|0|10.5|0|11.07|0|6.92|0.89|0.89|0.89|||19.64|9.38|9.38|9.38|9.38|||9.38|0|1
INS_4055AR@USHT|INS_4055AR@USHT|INSCAP@USHT|10|1|4055AR|4055AR|INS|USHT|4|CHEP - Henderson|NC|780|14|160|54|0|15.34|3.84|4.98|33.56|33.56|0|0.04|0.02|0|0|15.34|7.66|7.66|7.66|7.66|0|0|7.66|0|0|153.4|38.36|49.82|0|0.4|0.2|0|0|153.4|76.6|76.6|76.6|76.6|0|0|76.6|0|53.7|0|33.56|0|0.25|0.13|||95.87|47.88|47.88|47.88|47.88|||47.88|0|1
INS_4055AR@USHU|INS_4055AR@USHU|INSCAP@USHU|466|0.961|4055AR|4055AR|INS|USHU|6|CHEP - Hope Mills|NC|0|1|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
INS_4055AR@USHU|INS_4055RUPLUS@USHU|INSCAP@USHU|466|0.039|4055AR|4055RUPLUS|INS|USHU|6|CHEP - Hope Mills|NC|0|1|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
INS_4055AR@USHV|INS_4055AR@USHV|INSCAP@USHV|14|1|4055AR|4055AR|INS|USHV|4|CHEP - Johnstown|NY|1140|14|160|59|0|16|4.22|4.83|36.89|36.89|0|11.31|5.66|0|0|16|5.26|5.2|5.2|5.2|0|0|0|5.2|0|224|59.03|67.58|0|158.4|79.2|0|0|224|73.6|72.8|72.8|72.8|0|0|0|72.8|59.03|0|36.89|0|70.71|35.36|||100|32.86|32.5|32.5|32.5|||0|32.5|1
INS_4055AR@USHW|INS_4055AR@USHW|INSCAP@USHW|142|0.684|4055AR|4055AR|INS|USHW|4|CHEP - Laurens|SC|11340|14|160|8|0|2.12|0.55|0.57|4.83|4.83|0.65|0.65|0.65|0|0|2.12|0.73|0.73|0.73|0.73|0|0|0.73|0|0|205.47|53.62|54.95|63.06|63.06|63.06|0|0|205.47|71.2|71.2|71.2|71.2|0|0|71.2|0|7.73|0|4.83|4.06|4.06|4.06|||13.22|4.58|4.58|4.58|4.58|||4.58|0|1
INS_4055AR@USHW|INS_4055RUPLUS@USHW|INSCAP@USHW|142|0.316|4055AR|4055RUPLUS|INS|USHW|4|CHEP - Laurens|SC|11340|14|160|8|0|2.12|0.55|0.57|4.83|4.83|0.65|0.65|0.65|0|0|2.12|0.73|0.73|0.73|0.73|0|0|0.73|0|0|94.93|24.77|25.38|29.14|29.14|29.14|0|0|94.93|32.9|32.9|32.9|32.9|0|0|32.9|0|7.73|0|4.83|4.06|4.06|4.06|||13.22|4.58|4.58|4.58|4.58|||4.58|0|1
INS_4055AR@USHX|INS_4055AR@USHX|INSCAP@USHX|128|1|4055AR|4055AR|INS|USHX|4|CHEP - Lewiston|ME|10260|14|160|93|0|16|6.67|5.91|58.35|58.35|6.81|6.81|6.81|0|0|16|16|12.59|9.44|9.44|0|0|9.44|0|0|2048|853.6|757.03|872.2|872.2|872.2|0|0|2048|2048|1611.4|1208.8|1208.8|0|0|1208.8|0|93.36|0|58.35|42.59|42.59|42.59|||100|100|78.68|59.02|59.02|||59.02|0|1
INS_4055AR@USHY|INS_4055AR@USHY|INSCAP@USHY|100|1|4055AR|4055AR|INS|USHY|4|CHEP - Marcy|NY|7980|14|160|18|0|4.97|1.28|1.38|11.17|11.17|0.95|0.95|0.95|0|0|4.97|2.01|2.01|2.01|2.01|0|0|2.01|0|0|497|127.63|138.18|94.6|94.6|94.6|0|0|497|201.2|201.2|201.2|201.2|0|0|201.2|0|17.87|0|11.17|5.91|5.91|5.91|||31.06|12.58|12.58|12.58|12.58|||12.58|0|1
INS_4055AR@USHZ|INS_4055AR@USHZ|INSCAP@USHZ|74|0.6|4055AR|4055AR|INS|USHZ|4|CHEP - Menomonie|WI|5940|14|160|35|0|9.61|2.52|2.57|22.03|22.03|3.24|3.24|3.24|0|0|9.61|3.18|3.18|3.18|3.18|0|0|3.18|0|0|426.6|111.79|114.03|143.88|143.88|143.88|0|0|426.6|141.36|141.36|141.36|141.36|0|0|141.36|0|35.25|0|22.03|20.25|20.25|20.25|||60.05|19.9|19.9|19.9|19.9|||19.9|0|1
INS_4055AR@USHZ|INS_4055RUPLUS@USHZ|INSCAP@USHZ|74|0.4|4055AR|4055RUPLUS|INS|USHZ|4|CHEP - Menomonie|WI|5940|14|160|35|0|9.61|2.52|2.57|22.03|22.03|3.24|3.24|3.24|0|0|9.61|3.18|3.18|3.18|3.18|0|0|3.18|0|0|284.4|74.53|76.02|95.92|95.92|95.92|0|0|284.4|94.24|94.24|94.24|94.24|0|0|94.24|0|35.25|0|22.03|20.25|20.25|20.25|||60.05|19.9|19.9|19.9|19.9|||19.9|0|1
INS_4055AR@USI7|INS_4055AR@USI7|INSCAP@USI7|289|0.648|4055AR|4055AR|INS|USI7|2|IFCO - Suffolk|VA|23122|14|160|88|0|16|6.26|6.1|54.78|54.78|16|16|16|0|0|9.5|5.32|5.32|5.32|5.32|0|0|7.68|1.18|0|2996.35|1172.38|1141.76|2996.35|2996.35|2996.35|0|0|1779.41|996.69|996.69|996.69|996.69|0|0|1437.59|220.45|87.64|0|54.78|100|100|100|||59.39|33.26|33.26|33.26|33.26|||47.98|7.36|1
INS_4055AR@USI7|INS_4055RUPLUS@USI7|INSCAP@USI7|289|0.352|4055AR|4055RUPLUS|INS|USI7|2|IFCO - Suffolk|VA|23122|14|160|88|0|16|6.26|6.1|54.78|54.78|16|16|16|0|0|9.5|5.32|5.32|5.32|5.32|0|0|7.68|1.18|0|1627.65|636.85|620.21|1627.65|1627.65|1627.65|0|0|966.59|541.41|541.41|541.41|541.41|0|0|780.91|119.75|87.64|0|54.78|100|100|100|||59.39|33.26|33.26|33.26|33.26|||47.98|7.36|1
REP_4055RUPLUS@USI7|REP_4055RUPLUS@USI7|REPCAP@USI7|184|1|4055RUPLUS|4055RUPLUS|REP|USI7|2|IFCO - Suffolk|VA|14700|14|160|125|0|18.91|8.92|7.59|78.09|78.09|18.91|16|16|0|0|16|16|16|11.6|5.42|0|0|7.81|1.2|0|3479.06|1642.02|1396.62|3479.06|2944|2944|0|0|2944|2944|2944|2134.47|996.69|0|0|1437.59|220.45|124.94|0|78.09|118.17|100|100|||100|100|100|72.5|33.85|||48.83|7.49|1
INS_4055AR@USI8|INS_4055AR@USI8|INSCAP@USI8|158|0.774|4055AR|4055AR|INS|USI8|2|IFCO - Martinsburg|WV|12614|14|160|116|0|16|8.31|6.46|72.73|72.73|16|16|12.39|0|0|14.24|10.63|10.63|10.63|10.63|0|0|13.69|1.53|0|1956.67|1016.56|790.21|1956.67|1956.67|1514.72|0|0|1741.5|1300.24|1300.24|1300.24|1300.24|0|0|1674.24|187|116.38|0|72.73|100|100|77.41|||89|66.45|66.45|66.45|66.45|||85.57|9.56|1
INS_4055AR@USI8|INS_4055RUPLUS@USI8|INSCAP@USI8|158|0.226|4055AR|4055RUPLUS|INS|USI8|2|IFCO - Martinsburg|WV|12614|14|160|116|0|16|8.31|6.46|72.73|72.73|16|16|12.39|0|0|14.24|10.63|10.63|10.63|10.63|0|0|13.69|1.53|0|571.33|296.82|230.73|571.33|571.33|442.28|0|0|508.5|379.66|379.66|379.66|379.66|0|0|488.86|54.6|116.38|0|72.73|100|100|77.41|||89|66.45|66.45|66.45|66.45|||85.57|9.56|1
REP_4055RUPLUS@USI8|REP_4055RUPLUS@USI8|REPCAP@USI8|276|1|4055RUPLUS|4055RUPLUS|REP|USI8|2|IFCO - Martinsburg|WV|22050|14|160|160|0|16|11.43|7.5|100|100|16|16|16|0|0|16|16|16|16|16|0|0|16|16|0|4416|3154.29|2070.25|4416|4416|4416|0|0|4416|4416|4416|4416|4416|0|0|4416|4416|160|0|100|100|100|100|||100|100|100|100|100|||100|100|1
